Match,Result,RiP%,RiP W%,RetWnr%,FH/BH,RDI,Slice%,1st: RiP%,RiP W%,RetWnr%,RDI,Slice%,2nd: RiP%,RiP W%,RetWnr%,RDI,Slice%
2022 Charleston R64,L vs Fruhvirtova,72.3%,36.7%,3.6%,2/1,2.17,0.0%,80.7%,37.0%,3.5%,2.22,0.0%,66.7%,35.7%,4.8%,2.06,0.0%
2022 Doha R32,L vs Kontaveit,74.1%,50.8%,7.1%,4/2,2.38,0.0%,72.9%,42.9%,4.2%,2.49,0.0%,84.8%,60.7%,12.1%,2.21,0.0%
2022 Australian Open R64,L vs Collins,55.2%,45.9%,9.0%,5/1,2.23,13.8%,52.4%,50.0%,2.4%,2.09,26.7%,71.4%,40.0%,23.8%,2.39,0.0%
2021 US Open R128,L vs Fernandez,63.9%,50.0%,5.6%,2/2,2.21,9.1%,63.3%,48.4%,8.2%,2.46,10.7%,83.3%,53.3%,0.0%,1.76,6.3%
2021 Roland Garros R128,L vs Sabalenka,63.2%,55.6%,3.5%,2/0,2.32,4.2%,73.5%,48.0%,0.0%,2.30,6.1%,68.8%,72.7%,12.5%,2.37,0.0%
2021 Belgrade SF,W vs Osorio,68.2%,56.0%,6.4%,5/2,2.54,17.9%,74.2%,46.9%,1.5%,2.53,31.0%,76.5%,73.1%,17.6%,2.54,3.7%
2021 Istanbul R32,W vs Errani,80.0%,57.4%,4.7%,3/1,2.60,7.8%,85.5%,50.9%,1.6%,2.50,10.8%,78.9%,80.0%,15.8%,2.85,0.0%
2021 Miami R32,W vs Swiatek,67.0%,56.3%,2.8%,1/2,2.21,15.9%,64.1%,58.5%,0.0%,2.05,26.9%,83.3%,53.3%,8.3%,2.44,0.0%
2021 Miami R128,W vs Siniakova,80.5%,45.5%,3.7%,2/1,2.26,27.8%,86.4%,39.2%,3.4%,2.21,39.5%,83.3%,66.7%,5.6%,2.39,0.0%
2018 Brisbane R16,L vs Svitolina,70.6%,50.0%,2.0%,0/1,2.48,0.0%,63.0%,52.9%,0.0%,2.33,0.0%,82.6%,47.4%,4.3%,2.66,0.0%
2017 Wimbledon R32,W vs Cibulkova,66.7%,63.1%,4.0%,3/2,2.33,8.7%,67.9%,52.7%,0.0%,2.12,15.4%,70.7%,82.8%,12.2%,2.60,0.0%
2017 Indian Wells R64,L vs Peng,62.5%,57.1%,3.6%,1/1,2.47,7.0%,62.2%,47.8%,0.0%,2.71,13.6%,70.6%,75.0%,11.8%,2.20,0.0%
2017 St Petersburg R16,L vs Halep,73.8%,43.8%,6.2%,2/2,2.38,3.3%,69.2%,48.1%,2.6%,2.27,5.6%,87.5%,38.1%,12.5%,2.55,0.0%
2016 Guangzhou SF,L vs Jankovic,64.1%,52.0%,0.0%,0/0,2.42,13.2%,66.7%,40.6%,0.0%,2.36,31.8%,72.0%,72.2%,0.0%,2.47,0.0%
2016 US Open R16,W vs Radwanska,70.2%,52.5%,5.3%,3/0,2.13,28.6%,72.2%,53.8%,2.8%,1.73,58.8%,73.7%,50.0%,10.5%,2.59,0.0%
2016 New Haven R16,L vs Vinci,57.1%,46.9%,1.8%,1/0,2.33,37.1%,63.9%,34.8%,0.0%,2.40,50.0%,52.9%,77.8%,5.9%,2.23,20.0%
2016 Mallorca R32,L vs Jankovic,56.9%,51.5%,5.2%,3/0,2.00,10.3%,62.2%,47.8%,2.7%,2.01,25.0%,55.6%,60.0%,11.1%,1.99,0.0%
2016 Australian Open R64,L vs Kasatkina,58.3%,62.9%,5.0%,3/0,2.50,11.9%,61.5%,66.7%,0.0%,2.46,17.1%,64.7%,54.5%,17.6%,2.59,0.0%
2015 Stanford R16,L vs Kerber,79.3%,50.0%,1.7%,0/1,2.34,2.4%,75.0%,37.0%,2.8%,2.33,4.5%,90.5%,68.4%,0.0%,2.34,0.0%
2015 Nottingham F,W vs Niculescu,81.5%,43.4%,1.5%,1/0,2.50,31.3%,83.0%,41.0%,2.1%,2.27,52.8%,77.8%,50.0%,0.0%,2.78,6.5%
Career (23 matches),,68.8%,51.7%,4.1%,70.6%,2.34,12.5%,70.6%,46.7%,1.8%,2.29,20.5%,76.5%,61.3%,9.5%,2.42,1.7%
