Match,Result,SnV Freq,SnV W%,Net Freq,Net W%,FH: Wnr%,DTL Wnr%,IO Wnr%,BH: Wnr%,DTL Wnr%,Drop: Freq,Wnr%,RallyAgg,ReturnAgg
2022 Charleston R64,L vs Fruhvirtova,0.0%,-,8.5%,64.3%,14.6%,25.0%,0.0%,11.8%,19.2%,2.4%,83.3%,177,178
2022 Doha R32,L vs Kontaveit,0.0%,-,2.9%,100.0%,9.7%,16.7%,0.0%,12.7%,30.0%,1.0%,50.0%,-11,11
2022 Australian Open R64,L vs Collins,0.0%,-,7.4%,55.6%,32.1%,80.0%,0.0%,17.5%,57.1%,0.0%,-,46,84
2021 US Open R128,L vs Fernandez,0.0%,-,4.8%,57.1%,21.6%,40.0%,20.0%,7.0%,0.0%,1.7%,33.3%,39,75
2021 Roland Garros R128,L vs Sabalenka,0.0%,-,4.0%,80.0%,10.2%,14.3%,0.0%,16.7%,60.0%,0.8%,100.0%,99,96
2021 Belgrade SF,W vs Osorio,0.0%,-,15.4%,70.0%,19.2%,29.2%,0.0%,19.5%,22.7%,2.7%,28.6%,115,114
2021 Istanbul R32,W vs Errani,0.0%,-,13.2%,75.0%,21.6%,37.0%,0.0%,11.8%,20.0%,1.6%,50.0%,175,162
2021 Miami R32,W vs Swiatek,0.0%,-,4.4%,50.0%,19.6%,66.7%,0.0%,17.1%,33.3%,1.8%,100.0%,80,97
2021 Miami R128,W vs Siniakova,0.0%,-,13.8%,56.5%,14.5%,26.3%,0.0%,22.5%,23.8%,2.3%,16.7%,49,77
2018 Brisbane R16,L vs Svitolina,0.0%,-,5.0%,100.0%,11.4%,20.0%,0.0%,4.9%,20.0%,0.7%,0.0%,106,96
2017 Wimbledon R32,W vs Cibulkova,0.0%,-,4.4%,80.0%,19.4%,17.4%,0.0%,21.1%,40.0%,1.0%,66.7%,199,170
2017 Indian Wells R64,L vs Peng,0.0%,-,8.5%,90.0%,17.8%,40.0%,0.0%,10.7%,25.0%,1.9%,66.7%,188,146
2017 St Petersburg R16,L vs Halep,0.0%,-,9.2%,78.6%,21.7%,31.6%,0.0%,8.6%,23.5%,2.5%,33.3%,107,93
2016 Guangzhou SF,L vs Jankovic,0.0%,-,5.8%,77.8%,23.1%,35.3%,0.0%,15.3%,20.8%,1.7%,25.0%,191,139
2016 US Open R16,W vs Radwanska,0.0%,-,14.7%,82.4%,17.4%,45.5%,0.0%,12.2%,10.0%,3.8%,28.6%,107,97
2016 New Haven R16,L vs Vinci,0.0%,-,7.8%,62.5%,6.8%,25.0%,0.0%,17.1%,38.5%,3.7%,60.0%,194,129
2016 Mallorca R32,L vs Jankovic,0.0%,-,10.1%,66.7%,19.1%,46.2%,100.0%,13.3%,40.0%,2.7%,25.0%,86,91
2016 Australian Open R64,L vs Kasatkina,0.0%,-,6.3%,88.9%,21.4%,36.8%,0.0%,7.8%,8.3%,1.1%,100.0%,208,175
2015 Stanford R16,L vs Kerber,0.0%,-,5.3%,66.7%,23.9%,30.0%,33.3%,8.0%,15.8%,1.4%,66.7%,98,61
2015 Nottingham F,W vs Niculescu,0.0%,-,18.8%,64.3%,14.2%,16.7%,0.0%,4.9%,8.3%,1.7%,40.0%,90,52
Career (23 matches),,0.0%,-,8.8%,69.9%,17.6%,29.6%,29.4%,12.3%,23.4%,1.8%,47.0%,121,110
