Match,Result,Avg Speed,1st Avg,1st StDev,1st T Avg,1st Wide Avg,Max 1st,Min 1st,2nd Avg,2nd StDev,2nd T Avg,2nd Wide Avg,Max 2nd,Min 2nd
2022 US Open R128,L vs Haddad Maia,92.8,100.4,9.3,99.0,95.5,111,78,82.3,5.3,81.0,84.0,89,71
2021 US Open R128,L vs Fernandez,100.7,107.0,11.1,112.0,98.3,118,66,83.3,4.6,,83.0,92,75
2017 Wimbledon R16,L vs Williams,96.8,103.9,7.2,107.9,100.8,115,91,84.1,3.1,84.3,80.0,90,80
2017 Wimbledon R32,W vs Cibulkova,97.6,106.4,5.2,106.3,105.1,115,94,83.6,4.5,83.4,86.5,91,76
2017 Australian Open R64,L vs Saville,99.9,110.3,5.4,110.4,109.7,117,97,86.1,4.1,88.8,80.5,93,78
2016 US Open QF,L vs Pliskova,96.1,104.7,8.7,107.7,95.0,115,86,85.5,3.4,86.0,85.0,92,79
2016 US Open R16,W vs Radwanska,96.7,105.6,7.8,109.4,102.2,118,83,83.2,5.0,,85.3,92,73
2016 US Open R32,W vs Lepchenko,98.3,108.0,6.2,107.9,99.0,118,91,83.9,3.7,84.3,83.3,90,75
2016 US Open R64,W vs Nara,95.7,107.4,9.5,,,118,86,85.8,2.8,,,91,79
2016 Wimbledon R64,L vs Radwanska,95.5,103.8,6.7,105.8,100.8,115,85,83.2,4.1,,82.0,91,74
2014 Wimbledon R32,L vs Wozniacki,95.1,104.2,4.4,,,111,96,88.2,4.0,,,97,77
2014 Australian Open R128,L vs Li,94.0,,,,,113,,,,,,,75
Career (12 matches),,96.8,105.9,7.1,107.7,102.0,118,66,84.6,4.0,85.1,83.6,97,71
