Match,Result,Winners,UFEs,Ratio,Wnr/Pt,UFE/Pt,RallyWinners,RallyUFEs,RallyRatio,Rally Wnr/Pt,Rally UFE/Pt,FH Wnr/Pt,BH Wnr/Pt,vs Ratio,vs Wnr/Pt,vs UFE/Pt
1994 Australian Open R16,L vs Sampras,30,22,1.4,23.8%,17.5%,19,20,1.0,19.2%,20.2%,9.1%,10.1%,1.3,25.4%,19.0%
1993 Tokyo Indoor F,W vs Martin,22,5,4.4,30.1%,6.8%,11,5,2.2,19.3%,8.8%,14.0%,5.3%,0.9,17.8%,19.2%
1993 New Haven QF,L vs Agassi,20,22,0.9,16.7%,18.3%,13,20,0.7,13.3%,20.4%,9.2%,4.1%,1.1,18.3%,16.7%
1993 Munich F,W vs Stich,10,5,2.0,28.6%,14.3%,10,5,2.0,40.0%,20.0%,28.0%,12.0%,0.6,37.1%,62.9%
1992 US Open QF,L vs Edberg,63,47,1.3,18.8%,14.0%,51,43,1.2,16.6%,14.0%,6.2%,10.4%,1.8,20.9%,11.6%
1992 US Open R16,W vs Becker,67,43,1.6,18.4%,11.8%,57,39,1.5,17.9%,12.3%,8.2%,9.1%,0.9,17.0%,19.5%
1992 New Haven SF,L vs Edberg,28,17,1.6,30.4%,18.5%,22,15,1.5,26.5%,18.1%,15.7%,9.6%,2.2,28.3%,13.0%
1992 Cincinnati Masters F,L vs Sampras,28,25,1.1,17.7%,15.8%,16,24,0.7,12.4%,18.6%,6.2%,6.2%,1.3,24.1%,19.0%
1992 Cincinnati Masters SF,W vs Chang,22,20,1.1,18.8%,17.1%,17,20,0.9,15.9%,18.7%,8.4%,4.7%,0.3,7.7%,24.8%
1992 Canada Masters F,L vs Agassi,27,32,0.8,16.4%,19.4%,18,28,0.6,12.7%,19.7%,8.5%,4.2%,1.1,19.4%,17.6%
1992 Canada Masters SF,W vs Masur,32,11,2.9,32.0%,11.0%,27,10,2.7,31.4%,11.6%,19.8%,10.5%,0.9,14.0%,15.0%
1992 Australian Open QF,L vs Edberg,57,30,1.9,19.9%,10.5%,45,26,1.7,17.4%,10.1%,6.6%,10.1%,1.5,16.4%,11.2%
1991 Grand Slam Cup SF,L vs Chang,51,56,0.9,23.5%,25.8%,40,52,0.8,20.4%,26.5%,12.8%,7.7%,0.9,12.0%,13.8%
1991 Tour Finals SF,L vs Sampras,21,16,1.3,19.4%,14.8%,14,16,0.9,14.9%,17.0%,10.6%,4.3%,1.8,23.1%,13.0%
1991 Tour Finals RR,W vs Forget,19,10,1.9,17.8%,9.3%,12,9,1.3,13.0%,9.8%,7.6%,5.4%,0.6,13.1%,22.4%
1991 Tour Finals RR,W vs Courier,18,6,3.0,18.4%,6.1%,10,5,2.0,11.9%,6.0%,6.0%,6.0%,0.3,9.2%,28.6%
1991 Tour Finals RR,W vs Novacek,20,10,2.0,25.3%,12.7%,6,9,0.7,9.8%,14.8%,6.6%,3.3%,0.5,12.7%,24.1%
1991 US Open SF,L vs Edberg,22,18,1.2,13.2%,10.8%,18,16,1.1,11.8%,10.5%,6.5%,4.6%,1.8,20.4%,11.4%
1991 US Open QF,W vs Stich,33,29,1.1,11.7%,10.3%,26,25,1.0,10.3%,9.9%,5.1%,4.3%,0.9,14.6%,15.7%
1991 Long Island F,W vs Edberg,14,12,1.2,14.4%,12.4%,11,12,0.9,11.8%,12.9%,6.5%,5.4%,0.4,9.3%,23.7%
Career (130 matches),,4552,3691,1.2,19.5%,15.8%,3644,3341,1.1,17.4%,15.9%,9.8%,7.4%,0.9,16.4%,17.5%
