Match,Result,RiP%,RiP W%,RetWnr%,FH/BH,RDI,Slice%,1st: RiP%,RiP W%,RetWnr%,RDI,Slice%,2nd: RiP%,RiP W%,RetWnr%,RDI,Slice%
1994 Australian Open R16,L vs Sampras,48.4%,45.7%,0.0%,0/0,1.98,43.4%,43.4%,52.2%,0.0%,1.85,78.3%,82.1%,39.1%,0.0%,2.08,16.7%
1993 Tokyo Indoor F,W vs Martin,43.9%,72.4%,7.6%,2/3,2.38,7.1%,50.0%,64.7%,2.9%,2.36,0.0%,85.7%,83.3%,28.6%,2.38,11.8%
1993 New Haven QF,L vs Agassi,59.4%,51.2%,7.2%,0/5,2.01,5.9%,47.5%,52.6%,0.0%,1.64,18.2%,88.0%,50.0%,20.0%,2.20,0.0%
1993 Munich F,W vs Stich,46.6%,67.6%,2.7%,0/2,2.06,55.6%,65.5%,63.2%,3.4%,2.11,66.7%,93.8%,73.3%,6.3%,2.00,44.4%
1992 US Open R16,W vs Becker,63.4%,52.8%,3.6%,2/5,2.34,43.8%,57.6%,57.9%,2.0%,2.19,33.3%,80.5%,48.5%,6.1%,2.51,57.7%
1992 US Open QF,L vs Edberg,64.0%,45.8%,8.7%,8/5,1.87,50.7%,64.6%,39.1%,5.1%,1.76,42.3%,74.4%,59.4%,18.6%,2.02,62.1%
1992 New Haven SF,L vs Edberg,48.3%,46.5%,3.4%,2/1,2.05,70.8%,68.2%,40.0%,6.8%,1.92,60.0%,65.0%,61.5%,0.0%,2.20,82.6%
1992 Cincinnati F,L vs Sampras,58.8%,51.1%,2.5%,1/1,2.13,50.0%,51.1%,60.9%,4.4%,2.13,95.8%,80.0%,41.7%,0.0%,2.13,10.7%
1992 Cincinnati SF,W vs Chang,76.2%,56.3%,6.3%,1/3,2.26,8.1%,83.3%,60.0%,0.0%,2.33,25.0%,81.8%,50.0%,18.2%,2.22,0.0%
1992 Canada F,L vs Agassi,68.1%,51.6%,6.6%,3/3,1.81,0.0%,66.0%,48.6%,1.9%,1.70,0.0%,81.8%,55.6%,15.2%,1.87,0.0%
1992 Canada SF,W vs Masur,70.9%,59.0%,0.0%,0/0,2.21,29.0%,64.7%,63.6%,0.0%,2.34,31.6%,100.0%,52.9%,0.0%,2.00,25.0%
1992 Australian Open QF,L vs Edberg,52.6%,40.3%,6.6%,6/3,2.18,58.7%,58.8%,40.0%,3.9%,2.07,57.4%,44.4%,41.7%,18.5%,2.29,60.0%
1991 Grand Slam Cup SF,L vs Chang,56.5%,55.8%,3.3%,2/4,1.91,1.5%,78.1%,56.0%,1.6%,1.66,3.2%,91.5%,55.6%,8.5%,2.13,0.0%
1991 Tour Finals SF,L vs Sampras,61.0%,58.3%,6.8%,0/4,1.84,36.8%,55.0%,45.5%,0.0%,1.96,66.7%,73.7%,78.6%,21.1%,1.79,23.1%
1991 Tour Finals RR,W vs Courier,65.5%,68.4%,1.7%,1/0,1.75,27.3%,48.4%,86.7%,0.0%,1.40,20.0%,92.0%,56.5%,4.0%,1.85,29.4%
1991 Tour Finals RR,W vs Novacek,84.6%,63.6%,2.6%,0/1,1.97,13.3%,78.9%,60.0%,5.3%,2.38,25.0%,90.0%,66.7%,0.0%,1.82,9.1%
1991 Tour Finals RR,W vs Forget,68.9%,64.3%,1.6%,0/1,1.59,25.9%,55.9%,63.2%,2.9%,1.29,50.0%,88.5%,65.2%,0.0%,1.92,0.0%
1991 US Open SF,L vs Edberg,48.8%,60.0%,7.3%,1/5,1.96,67.2%,49.1%,55.6%,1.8%,1.65,40.7%,56.5%,69.2%,21.7%,2.19,86.5%
1991 US Open QF,W vs Stich,53.5%,46.4%,0.8%,1/0,2.37,26.7%,46.8%,48.6%,1.3%,2.36,32.7%,74.4%,43.8%,0.0%,2.38,21.4%
1991 Long Island F,W vs Edberg,64.2%,76.5%,1.9%,1/0,1.98,48.8%,57.1%,68.8%,3.6%,1.95,36.8%,85.7%,83.3%,0.0%,2.00,59.1%
Career (129 matches),,64.7%,52.0%,4.4%,40.9%,1.95,31.0%,64.8%,50.1%,3.4%,1.88,38.9%,82.4%,54.5%,7.5%,2.03,23.3%
