Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
1993 New Haven QF,L vs Agassi,0.81,0.68,51.1,2.9,14.3%,71.4%,12.0%,44.0%,37.8%,31.3%
1992 US Open QF,L vs Edberg,1.05,0.87,64.9,8.2,8.5%,60.6%,4.4%,56.0%,36.7%,32.4%
1992 US Open R16,W vs Becker,0.97,1.16,61.3,4.4,7.8%,67.8%,3.7%,64.6%,41.4%,38.9%
1992 Cincinnati F,L vs Sampras,0.95,0.84,61.5,2.1,15.0%,50.0%,15.8%,68.4%,30.2%,43.2%
1992 Cincinnati SF,W vs Chang,1.34,1.84,33.6,2.0,10.7%,67.9%,7.7%,57.7%,40.6%,61.3%
1992 Canada F,L vs Agassi,0.97,0.74,48.6,4.2,15.0%,57.5%,7.5%,45.0%,37.0%,37.8%
1992 Canada SF,W vs Masur,1.24,2.49,31.5,2.0,8.3%,70.8%,14.3%,81.0%,60.7%,37.0%
1992 Australian Open QF,L vs Edberg,1.01,0.73,43.2,6.8,3.8%,60.3%,12.7%,64.8%,27.4%,26.6%
1991 Tour Finals SF,L vs Sampras,0.69,0.48,33.2,2.1,11.5%,57.7%,17.4%,39.1%,33.3%,37.9%
1991 Tour Finals RR,W vs Courier,1.27,3.50,28.8,2.2,23.8%,90.5%,15.8%,73.7%,48.3%,48.3%
1991 Tour Finals RR,W vs Forget,1.02,2.68,36.9,2.4,12.5%,87.5%,18.2%,77.3%,54.8%,36.7%
1991 Tour Finals RR,W vs Novacek,1.11,3.42,30.6,2.3,38.1%,81.0%,31.6%,84.2%,52.4%,55.6%
1991 US Open SF,L vs Edberg,0.80,0.58,25.3,2.1,2.3%,62.8%,7.1%,42.9%,37.8%,29.7%
1991 US Open QF,W vs Stich,1.19,1.12,43.3,10.8,6.3%,65.8%,2.7%,72.0%,32.9%,25.4%
1991 Tokyo Outdoor F,L vs Edberg,1.07,0.67,34.7,2.1,4.9%,41.5%,5.7%,45.7%,40.5%,30.8%
1991 Rotterdam F,L vs Camporese,0.84,0.93,74.6,21.1,14.8%,68.5%,10.4%,68.8%,41.4%,27.5%
1991 Memphis F,W vs Stich,1.03,1.72,48.8,2.3,5.9%,73.5%,10.3%,82.8%,37.1%,37.5%
1991 Australian Open SF,W vs Edberg,1.19,1.12,57.3,42.2,11.4%,63.6%,2.6%,62.3%,31.3%,39.0%
1990 Tour Finals SF,L vs Edberg,0.76,0.45,29.7,2.0,3.4%,62.1%,0.0%,50.0%,31.0%,19.2%
1990 Sydney Indoor SF,L vs Edberg,0.73,0.91,69.9,20.4,7.1%,71.4%,15.8%,68.4%,42.6%,32.0%
1993 (1 matches),,0.81,0.68,51.1,2.9,14.3%,71.4%,12.0%,44.0%,37.8%,31.3%
1992 (7 matches),,1.04,1.02,53.3,3.2,8.9%,61.9%,8.1%,61.2%,37.5%,37.6%
1991 (10 matches),,1.03,1.10,45.3,3.0,10.9%,66.4%,8.7%,64.0%,38.7%,34.9%
1990 (8 matches),,0.94,0.98,42.8,2.5,8.2%,63.7%,5.8%,65.2%,37.5%,36.6%
1989 (10 matches),,0.99,1.17,44.2,2.6,10.0%,67.2%,6.3%,64.4%,42.4%,38.2%
Career (77 matches),,1.01,1.09,43.9,2.7,8.3%,65.1%,6.3%,64.0%,39.0%,37.5%
