Match,Result,GP Conv,BP Conv,SP Conv,MP Conv,BP Saved,SP Saved,MP Saved,TB SPW,TB RPW
1993 New Haven QF,L vs Agassi,60% (6/10),14% (1/7),0/0,0/0,57% (4/7),1/3,1/2,- (0/0),- (0/0)
1992 US Open QF,L vs Edberg,48% (20/42),45% (5/11),2/5,0/0,60% (9/15),6/9,4/5,60% (3/5),0% (0/5)
1992 US Open R16,W vs Becker,63% (24/38),29% (6/21),3/5,1/1,71% (5/7),2/4,0/0,36% (4/11),36% (4/11)
1992 Cincinnati F,L vs Sampras,82% (9/11),43% (3/7),1/1,0/0,56% (5/9),3/5,0/1,- (0/0),- (0/0)
1992 Cincinnati SF,W vs Chang,88% (7/8),56% (5/9),2/3,1/2,83% (5/6),0/0,0/0,- (0/0),- (0/0)
1992 Canada F,L vs Agassi,46% (6/13),15% (2/13),1/1,0/0,29% (2/7),0/2,0/1,- (0/0),- (0/0)
1992 Canada SF,W vs Masur,67% (8/12),33% (4/12),2/4,1/1,100% (1/1),0/0,0/0,- (0/0),- (0/0)
1992 Australian Open QF,L vs Edberg,61% (17/28),50% (2/4),2/2,0/0,65% (11/17),0/3,0/1,83% (5/6),33% (2/6)
1991 Tour Finals SF,L vs Sampras,44% (4/9),50% (1/2),0/0,0/0,43% (3/7),3/5,1/2,- (0/0),- (0/0)
1991 Tour Finals RR,W vs Courier,62% (8/13),80% (4/5),2/2,1/1,- (0/0),0/0,0/0,- (0/0),- (0/0)
1991 Tour Finals RR,W vs Forget,75% (9/12),38% (3/8),2/4,1/3,100% (1/1),0/0,0/0,- (0/0),- (0/0)
1991 Tour Finals RR,W vs Novacek,80% (8/10),100% (4/4),2/2,1/1,- (0/0),0/0,0/0,- (0/0),- (0/0)
1991 US Open SF,L vs Edberg,50% (8/16),29% (2/7),0/0,0/0,33% (3/9),2/5,1/2,- (0/0),- (0/0)
1991 US Open QF,W vs Stich,68% (21/31),44% (4/9),3/9,1/5,86% (12/14),0/2,0/0,83% (5/6),33% (2/6)
1991 Tokyo Outdoor F,L vs Edberg,57% (4/7),50% (2/4),0/0,0/0,43% (6/14),2/5,1/2,- (0/0),- (0/0)
1991 Rotterdam F,L vs Camporese,70% (14/20),44% (4/9),1/4,0/2,60% (3/5),1/3,1/2,45% (5/11),27% (3/11)
1991 Memphis F,W vs Stich,85% (11/13),22% (2/9),2/2,1/1,100% (6/6),0/0,0/0,- (0/0),- (0/0)
1991 Australian Open SF,W vs Edberg,67% (20/30),60% (6/10),3/4,1/1,50% (6/12),2/4,2/2,80% (4/5),60% (3/5)
1990 Tour Finals SF,L vs Edberg,75% (6/8),0% (0/3),0/0,0/0,57% (4/7),0/2,0/1,- (0/0),- (0/0)
1990 Sydney Indoor SF,L vs Edberg,85% (11/13),33% (4/12),1/1,0/0,63% (5/8),0/2,0/1,60% (3/5),17% (1/6)
1993 (1 matches),,60.0%,14.3%,-,-,57.1%,33.3%,50.0%,-,-
1992 (7 matches),,59.9%,35.1%,61.9%,75.0%,61.3%,47.8%,50.0%,54.5%,27.3%
1991 (10 matches),,66.5%,47.8%,55.6%,42.9%,58.8%,41.7%,60.0%,63.6%,36.4%
1990 (8 matches),,68.8%,40.7%,57.9%,75.0%,69.1%,40.9%,16.7%,50.0%,13.3%
1989 (10 matches),,64.2%,40.2%,58.3%,50.0%,67.5%,43.5%,0.0%,74.1%,40.0%
Career (77 matches),,65.0%,40.3%,59.7%,58.3%,62.0%,45.4%,46.2%,64.6%,38.3%
