Match,Result,GP Conv,BP Conv,SP Conv,MP Conv,BP Saved,SP Saved,MP Saved,TB SPW,TB RPW
2026 Miami R16,L vs Mboko,52% (11/21),25% (1/4),1/1,0/0,67% (6/9),0/2,0/1,33% (2/6),40% (2/5)
2026 Miami R32,W vs Bouzkova,54% (7/13),71% (5/7),2/4,1/2,57% (4/7),2/2,0/0,83% (5/6),40% (2/5)
2026 Miami R64,W vs Kessler,61% (11/18),70% (7/10),2/2,1/1,50% (1/2),1/2,0/0,40% (2/5),20% (1/5)
2026 Indian Wells R32,L vs Siniakova,42% (8/19),27% (7/26),1/2,0/0,56% (9/16),0/2,0/1,67% (4/6),17% (1/6)
2026 Indian Wells R64,W vs Sierra,67% (6/9),67% (6/9),2/3,1/1,100% (4/4),0/0,0/0,- (0/0),- (0/0)
2026 Dubai QF,L vs Anisimova,42% (8/19),56% (9/16),1/3,0/0,47% (7/15),3/5,3/4,33% (2/6),40% (2/5)
2026 Dubai R16,W vs Cristian,71% (5/7),57% (8/14),2/2,1/1,44% (4/9),0/0,0/0,- (0/0),- (0/0)
2026 Doha R16,L vs Mboko,75% (9/12),67% (6/9),1/3,0/1,63% (10/16),2/4,2/3,50% (3/6),33% (2/6)
2026 Australian Open R16,L vs Svitolina,50% (4/8),22% (2/9),0/0,0/0,50% (5/10),3/5,1/2,- (0/0),- (0/0)
2026 Australian Open R32,W vs Ruse,80% (8/10),57% (4/7),2/2,1/1,75% (6/8),0/0,0/0,- (0/0),- (0/0)
2026 Australian Open R64,W vs Sakkari,58% (7/12),45% (5/11),2/2,1/1,75% (3/4),0/0,0/0,- (0/0),- (0/0)
2026 Australian Open R128,W vs Vekic,73% (11/15),45% (5/11),2/2,1/1,33% (1/3),0/1,0/0,- (0/0),- (0/0)
2026 Adelaide F,W vs Mboko,78% (7/9),50% (5/10),2/4,1/1,0% (0/1),0/0,0/0,- (0/0),- (0/0)
2026 Adelaide SF,W vs Shnaider,44% (7/16),50% (5/10),2/3,1/1,50% (1/2),0/0,0/0,- (0/0),- (0/0)
2026 Adelaide QF,W vs Joint,67% (6/9),55% (6/11),2/3,1/2,50% (1/2),0/0,0/0,- (0/0),- (0/0)
2026 Adelaide R16,W vs Bouzkova,64% (7/11),71% (5/7),2/2,1/1,50% (1/2),0/0,0/0,- (0/0),- (0/0)
2026 Brisbane QF,L vs Kostyuk,58% (7/12),33% (2/6),0/0,0/0,50% (4/8),2/4,0/1,63% (5/8),25% (2/8)
2026 Brisbane R16,W vs Noskova,70% (14/20),44% (4/9),2/4,1/1,67% (6/9),2/3,2/2,- (0/0),- (0/0)
2026 Brisbane R32,W vs Gadecki,73% (11/15),50% (5/10),2/2,1/1,75% (6/8),0/1,0/0,- (0/0),- (0/0)
2025 Beijing R16,L vs Kartal,70% (14/20),33% (2/6),1/3,0/0,60% (3/5),1/3,1/2,- (0/0),- (0/0)
2026 (19 matches),,60.4%,49.5%,68.2%,81.3%,58.5%,48.4%,57.1%,53.5%,30.0%
2025 (47 matches),,59.3%,51.9%,64.0%,69.4%,61.0%,38.9%,27.8%,53.7%,47.2%
2024 (23 matches),,55.4%,54.5%,60.4%,60.0%,47.5%,45.8%,31.3%,56.3%,62.5%
2023 (12 matches),,57.8%,40.6%,68.0%,80.0%,64.7%,44.4%,0.0%,58.8%,27.8%
2022 (1 matches),,52.9%,30.0%,25.0%,-,56.3%,33.3%,50.0%,66.7%,60.0%
Career (102 matches),,58.5%,50.4%,63.8%,70.5%,57.2%,43.5%,35.2%,55.1%,41.7%
