Match,Result,BP Games,BP Conv/BPG,BreakBack%,BPF Games,Hold/BPFG,Consol%,SvForSet,SvStaySet,SvForMatch,SvStayMatch
2026 Miami R16,L vs Mboko,21% (3/14),33% (1/3),0/3,36% (5/14),40% (2/5),0/0,0/0,2/2,0/0,0/0
2026 Miami R32,W vs Bouzkova,60% (6/10),83% (5/6),1/3,40% (4/10),25% (1/4),4/4,0/0,2/2,0/0,0/0
2026 Miami R64,W vs Kessler,57% (8/14),88% (7/8),0/1,17% (2/12),50% (1/2),5/5,0/0,0/0,0/0,0/0
2026 Indian Wells R32,L vs Siniakova,75% (12/16),58% (7/12),4/7,60% (9/15),22% (2/9),5/6,0/0,0/0,0/0,0/0
2026 Indian Wells R64,W vs Sierra,100% (6/6),100% (6/6),0/0,17% (1/6),100% (1/1),4/4,0/0,0/0,0/0,0/0
2026 Dubai QF,L vs Anisimova,63% (10/16),90% (9/10),3/6,50% (8/16),0% (0/8),6/9,1/2,3/4,0/1,1/1
2026 Dubai R16,W vs Cristian,82% (9/11),89% (8/9),4/5,60% (6/10),17% (1/6),4/7,1/2,0/0,0/0,0/0
2026 Doha R16,L vs Mboko,47% (7/15),86% (6/7),1/6,47% (7/15),14% (1/7),2/6,1/2,1/1,0/1,1/1
2026 Australian Open R16,L vs Svitolina,56% (5/9),40% (2/5),1/3,56% (5/9),0% (0/5),1/2,0/0,0/2,0/0,0/1
2026 Australian Open R32,W vs Ruse,44% (4/9),100% (4/4),2/2,40% (4/10),50% (2/4),2/4,2/2,0/0,1/1,0/0
2026 Australian Open R64,W vs Sakkari,63% (5/8),100% (5/5),0/1,25% (2/8),50% (1/2),5/5,2/2,0/0,1/1,0/0
2026 Australian Open R128,W vs Vekic,50% (6/12),83% (5/6),0/2,15% (2/13),0% (0/2),4/5,2/2,0/0,1/1,0/0
2026 Adelaide F,W vs Mboko,88% (7/8),71% (5/7),0/1,13% (1/8),0% (0/1),4/4,1/1,0/0,1/1,0/0
2026 Adelaide SF,W vs Shnaider,67% (6/9),83% (5/6),1/1,13% (1/8),0% (0/1),3/3,0/0,0/0,0/0,0/0
2026 Adelaide QF,W vs Joint,100% (7/7),86% (6/7),1/1,14% (1/7),0% (0/1),5/6,2/2,0/0,1/1,0/0
2026 Adelaide R16,W vs Bouzkova,75% (6/8),83% (5/6),0/1,13% (1/8),0% (0/1),4/4,1/1,0/0,0/0,0/0
2026 Brisbane QF,L vs Kostyuk,50% (5/10),40% (2/5),1/3,55% (6/11),33% (2/6),1/2,0/0,2/3,0/0,0/1
2026 Brisbane R16,W vs Noskova,41% (7/17),57% (4/7),0/2,29% (5/17),40% (2/5),2/4,2/3,2/3,1/1,1/1
2026 Brisbane R32,W vs Gadecki,58% (7/12),71% (5/7),0/2,23% (3/13),33% (1/3),4/5,2/2,0/0,1/1,0/0
2025 Beijing R16,L vs Kartal,25% (4/16),50% (2/4),0/0,25% (4/16),50% (2/4),2/2,1/1,2/4,0/0,1/2
2026 (19 matches),,59.7%,77.0%,38.0%,34.8%,23.3%,76.5%,81.0%,70.6%,77.8%,60.0%
2025 (47 matches),,50.6%,79.4%,41.6%,37.1%,34.7%,78.3%,77.8%,65.7%,100.0%,60.0%
2024 (23 matches),,51.6%,83.2%,42.7%,51.6%,18.0%,59.2%,66.7%,68.0%,58.3%,66.7%
2023 (12 matches),,44.8%,73.2%,25.0%,41.5%,41.2%,80.6%,84.6%,71.4%,83.3%,0.0%
2022 (1 matches),,42.9%,50.0%,0.0%,62.5%,30.0%,33.3%,0.0%,33.3%,-,50.0%
Career (102 matches),,51.8%,78.8%,39.1%,40.9%,28.5%,72.8%,76.0%,66.7%,82.2%,59.3%
