Match,Result,RiP%,RiP W%,RetWnr%,FH/BH,RDI,Slice%,1st: RiP%,RiP W%,RetWnr%,RDI,Slice%,2nd: RiP%,RiP W%,RetWnr%,RDI,Slice%
1982 Wimbledon SF,L vs Connors,51.5%,41.2%,13.6%,2/7,1.70,15.2%,63.2%,37.5%,21.1%,1.65,18.5%,83.3%,50.0%,8.3%,1.92,0.0%
Career (1 matches),,51.5%,41.2%,13.6%,22.2%,1.70,15.2%,63.2%,37.5%,21.1%,1.65,18.5%,83.3%,50.0%,8.3%,1.92,0.0%
