Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
1987,2,1,1,50.0%,3-4,42.9%,33-40,45.2%,0-1,0.0%,0,,,,,,,,,,,,R32 (Australian Open)
1986,12,3,9,25.0%,7-19,26.9%,99-140,41.4%,2-2,50.0%,0,,,,,,,,,,,,R16 (2x)
1985,19,9,10,47.4%,18-21,46.2%,179-185,49.2%,3-7,30.0%,0,,,,,,,,,,,,SF (2x)
1984,27,9,18,33.3%,22-37,37.3%,233-298,43.9%,5-5,50.0%,0,,,,,,,,,,,,R16 (2x)
1983,40,19,21,47.5%,41-45,47.7%,400-417,49.0%,8-8,50.0%,0,,,,,,,,,,,,F (2x)
1982,60,32,28,53.3%,67-61,52.3%,589-572,50.7%,11-8,57.9%,0,,,,,,,,,,,,SF (6x)
1981,87,59,28,67.8%,118-83,58.7%,961-830,53.7%,20-5,80.0%,0,,,,,,,,,,,,W (3x)
1980,41,19,22,46.3%,44-50,46.8%,408-433,48.5%,6-4,60.0%,0,,,,,,,,,,,,QF (2x)
1979,58,28,30,48.3%,69-66,51.1%,642-630,50.5%,8-8,50.0%,0,,,,,,,,,,,,F (2x)
1978,31,15,16,48.4%,33-38,46.5%,316-325,49.3%,4-2,66.7%,0,,,,,,,,,,,,W (Brisbane)
1977,43,19,24,44.2%,58-53,52.3%,527-506,51.0%,3-4,42.9%,0,,,,,,,,,,,,QF (2x)
1976,65,36,29,55.4%,72-69,51.1%,634-629,50.2%,15-7,68.2%,0,,,,,,,,,,,,W (Brisbane)
1975,10,7,3,70.0%,19-12,61.3%,148-117,55.8%,3-1,75.0%,0,,,,,,,,,,,,W (Australian Open)
1974,3,1,2,33.3%,5-6,45.5%,47-51,48.0%,0-1,0.0%,0,,,,,,,,,,,,R32 (Australian Open)
1973,2,1,1,50.0%,1-1,50.0%,8-11,42.1%,1-1,50.0%,0,,,,,,,,,,,,R32 (Sydney)
1972,2,1,1,50.0%,1-2,33.3%,11-15,42.3%,1-1,50.0%,0,,,,,,,,,,,,R32 (Brisbane)
Career,502,259,243,51.6%,578-567,50.5%,5235-5199,50.2%,90-65,58.1%,0,,,,,,,,,,,,
