Match,Result,SnV Freq,SnV W%,Net Freq,Net W%,FH: Wnr%,DTL Wnr%,IO Wnr%,BH: Wnr%,DTL Wnr%,Drop: Freq,Wnr%,RallyAgg,ReturnAgg
1982 Wimbledon SF,L vs Connors,69.7%,54.3%,36.6%,55.1%,4.3%,0.0%,0.0%,5.9%,0.0%,0.0%,-,17,-8
Career (1 matches),,69.7%,54.3%,36.6%,55.1%,4.3%,0.0%,0.0%,5.9%,0.0%,0.0%,-,17,-8
