Match,Result,Unret%,<=3 W%,RiP W%,SvImpact,1st: Unret%,<=3 W%,RiP W%,SvImpact,D Wide%,A Wide%,BP Wide%,2nd: Unret%,<=3 W%,RiP W%,2ndAgg
1982 Wimbledon SF,L vs Connors,22.1%,30.9%,36.4%,28.4%,30.8%,43.6%,33.3%,41.8%,88.9%,14.3%,66.7%,33.3%,44.4%,50.0%,182
Career (1 matches),,22.1%,30.9%,36.4%,28.4%,30.8%,43.6%,33.3%,41.8%,88.9%,14.3%,66.7%,33.3%,44.4%,50.0%,182
