Match,Result,GP Conv,BP Conv,SP Conv,MP Conv,BP Saved,SP Saved,MP Saved,TB SPW,TB RPW
2019 Segovia CH R16,L vs Rola,56% (5/9),100% (1/1),0/0,0/0,43% (3/7),1/3,1/2,- (0/0),- (0/0)
2019 M25 Porto R16,L vs Rodrigues,40% (6/15),40% (2/5),0/3,0/0,43% (3/7),0/2,0/1,63% (5/8),25% (2/8)
2019 M15 Idanha a Nova QF,L vs Jorda Sanchis,67% (6/9),0% (0/1),0/0,0/0,25% (1/4),0/2,0/1,- (0/0),- (0/0)
2019 M15 Idanha a Nova R16,W vs Roglan,69% (11/16),14% (1/7),2/2,1/1,80% (4/5),0/0,0/0,73% (8/11),55% (6/11)
2019 M15 Idanha a Nova R32,W vs Canter,77% (10/13),50% (2/4),2/3,1/1,100% (6/6),0/0,0/0,- (0/0),- (0/0)
2019 M25 Bakio R16,L vs Vivero Gonzalez,67% (4/6),50% (1/2),0/0,0/0,44% (4/9),0/2,0/1,- (0/0),- (0/0)
2019 Fergana CH R16,L vs Sultanov,57% (8/14),60% (3/5),1/1,0/0,58% (7/12),2/4,1/2,- (0/0),- (0/0)
2019 M15 Plovdiv SF,L vs Mridha,62% (8/13),80% (4/5),1/1,0/0,57% (8/14),2/4,0/1,83% (5/6),0% (0/6)
2019 M15 Plovdiv QF,W vs Tyurnev,52% (13/25),40% (6/15),3/4,1/2,57% (4/7),0/1,0/0,60% (3/5),17% (1/6)
2019 Puerto Vallarta CH R64,L vs King,100% (3/3),29% (2/7),0/0,0/0,45% (5/11),1/3,1/2,- (0/0),- (0/0)
2019 Leon CH R32,L vs Ward,58% (7/12),0% (0/4),0/0,0/0,0% (0/2),0/2,0/1,- (0/0),- (0/0)
2019 Leon CH R64,W vs Franco Descotte,64% (9/14),50% (3/6),2/3,1/2,100% (2/2),0/0,0/0,- (0/0),- (0/0)
2019 San Luis Potosi CH R64,L vs Seyboth Wild,89% (8/9),100% (1/1),0/2,0/0,60% (3/5),1/3,1/2,56% (5/9),33% (3/9)
2019 Sophia Antipolis CH R64,L vs Brown,50% (5/10),17% (1/6),0/0,0/0,43% (3/7),1/3,0/1,- (0/0),- (0/0)
2019 St. Brieuc CH R32,L vs Majchrzak,57% (8/14),20% (1/5),0/3,0/0,60% (3/5),1/3,1/2,71% (5/7),14% (1/7)
2019 St. Brieuc CH R64,W vs Furness,56% (9/16),27% (3/11),2/5,1/4,90% (9/10),0/0,0/0,- (0/0),- (0/0)
2019 Zhangjiagang CH R64,L vs Mukund,100% (2/2),50% (1/2),0/0,0/0,38% (3/8),0/2,0/1,- (0/0),- (0/0)
2019 Shenzhen CH SF,L vs Baghdatis,45% (5/11),33% (1/3),0/0,0/0,43% (3/7),1/3,1/2,- (0/0),- (0/0)
2019 Shenzhen CH QF,W vs Polmans,80% (8/10),50% (4/8),2/3,1/2,100% (1/1),0/0,0/0,- (0/0),- (0/0)
2019 Shenzhen CH R16,W vs Otte,50% (13/26),38% (3/8),2/4,1/3,50% (2/4),0/1,0/0,- (0/0),- (0/0)
2019 (34 matches),,60.6%,38.8%,56.3%,53.3%,61.6%,34.4%,37.9%,67.7%,36.7%
2018 (1 matches),,54.5%,14.3%,-,-,40.0%,50.0%,50.0%,50.0%,33.3%
2016 (2 matches),,35.3%,30.0%,-,-,47.6%,20.0%,33.3%,-,-
2015 (1 matches),,50.0%,0.0%,-,-,50.0%,0.0%,0.0%,-,-
Career (38 matches),,59.5%,37.2%,56.3%,53.3%,59.6%,33.3%,37.1%,66.7%,36.5%
