Mtgs,Opponent,W,L,Win%,TB,W,L,TB%,First,Last,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
5,Tak Khunn Wang [FRA],2,3,40.0%,1,1,0,100.0%,2017,2022,3,1.02,9.6%,4.1%,64.0%,72.2%,47.9%,63.5%,37.2%,61.1%,54.5%
4,Matias Franco Descotte [ARG],4,0,100.0%,1,1,0,100.0%,2017,2019,1,1.41,18.5%,5.6%,53.7%,79.3%,68.0%,74.1%,36.6%,100.0%,50.0%
3,Dan Added [FRA],2,1,66.7%,0,0,0,-,2018,2021,0,,,,,,,,,,
3,George Loffhagen [GBR],3,0,100.0%,0,0,0,-,2018,2020,0,,,,,,,,,,
3,Lloyd Glasspool [GBR],0,3,0.0%,1,0,1,0.0%,2015,2018,1,0.84,3.5%,7.1%,61.2%,69.2%,39.4%,57.6%,35.7%,71.4%,30.0%
3,Nicolaas Scholtz [RSA],1,2,33.3%,3,2,1,66.7%,2017,2017,0,,,,,,,,,,
3,Michal Konecny [CZE],0,3,0.0%,1,0,1,0.0%,2017,2017,0,,,,,,,,,,
3,Benjamin Bonzi [FRA],1,2,33.3%,2,2,0,100.0%,2015,2017,0,,,,,,,,,,
2,Titouan Droguet [FRA],0,2,0.0%,1,0,1,0.0%,2020,2021,1,0.90,8.1%,1.0%,62.6%,79.0%,48.6%,67.7%,29.2%,0.0%,50.0%
2,Pedro Vives Marcos [ESP],2,0,100.0%,0,0,0,-,2018,2021,0,,,,,,,,,,
2,Joao Monteiro [POR],0,2,0.0%,1,0,1,0.0%,2016,2020,0,,,,,,,,,,
2,Sadio Doumbia [FRA],1,1,50.0%,0,0,0,-,2016,2019,0,,,,,,,,,,
2,Blaz Rola [SLO],0,2,0.0%,1,1,0,100.0%,2019,2019,2,0.71,2.9%,2.9%,58.3%,65.5%,50.6%,59.3%,28.8%,75.0%,40.0%
2,Khumoyun Sultanov [UZB],0,2,0.0%,1,0,1,0.0%,2019,2019,2,0.86,10.3%,2.1%,62.3%,70.3%,54.5%,64.4%,30.5%,64.3%,16.7%
2,Bogdan Bobrov [RUS],1,1,50.0%,1,0,1,0.0%,2017,2019,0,,,,,,,,,,
