Year,ATP Rank,Points,Elo Rank,Elo,hElo Rank,hElo,cElo Rank,cElo,gElo Rank,gElo,Doubles: ATP Rank,Points,D-Lo Rank,D-Lo
Current (2023-03-06),1631,1,,,,,,,,,,,,
2022,1366,3,,,,,,,,,,,,
2021,463,80,,,,,,,,,,,,
2020,361,116,,,,,,,,,652,54,,
2019,351,110,377,1355,328,1364,390,1271,,,659,51,,
2018,597,3,,,,,,,,,821,1,,
2017,421,90,,,,,,,,,911,36,,
2016,829,20,,,,,,,,,1409,10,,
2015,970,14,,,,,,,,,1765,6,,
