Match,Result,BP Games,BP Conv/BPG,BreakBack%,BPF Games,Hold/BPFG,Consol%,SvForSet,SvStaySet,SvForMatch,SvStayMatch
2019 Segovia CH R16,L vs Rola,10% (1/10),100% (1/1),0/3,56% (5/9),20% (1/5),1/1,0/0,2/3,0/0,1/1
2019 M25 Porto R16,L vs Rodrigues,18% (2/11),100% (2/2),0/4,45% (5/11),20% (1/5),0/2,0/0,0/0,0/0,0/0
2019 M15 Idanha a Nova QF,L vs Jorda Sanchis,11% (1/9),0% (0/1),0/3,44% (4/9),25% (1/4),0/0,0/0,0/0,0/0,0/0
2019 M15 Idanha a Nova R16,W vs Roglan,25% (3/12),33% (1/3),0/1,17% (2/12),50% (1/2),0/1,0/0,2/2,0/0,0/0
2019 M15 Idanha a Nova R32,W vs Canter,22% (2/9),100% (2/2),0/0,10% (1/10),100% (1/1),1/1,1/1,0/0,1/1,0/0
2019 M25 Bakio R16,L vs Vivero Gonzalez,25% (2/8),50% (1/2),0/3,67% (6/9),17% (1/6),0/1,0/0,0/2,0/0,0/1
2019 Fergana CH R16,L vs Sultanov,21% (3/14),100% (3/3),0/4,43% (6/14),17% (1/6),1/3,1/1,0/0,0/0,0/0
2019 M15 Plovdiv SF,L vs Mridha,38% (5/13),80% (4/5),0/5,57% (8/14),25% (2/8),3/4,1/2,1/1,0/1,0/0
2019 M15 Plovdiv QF,W vs Tyurnev,42% (8/19),75% (6/8),2/3,29% (5/17),40% (2/5),5/5,2/3,0/0,0/0,0/0
2019 Puerto Vallarta CH R64,L vs King,63% (5/8),40% (2/5),0/4,67% (6/9),0% (0/6),1/2,0/0,1/3,0/0,1/2
2019 Leon CH R32,L vs Ward,30% (3/10),0% (0/3),0/2,22% (2/9),0% (0/2),0/0,0/0,2/2,0/0,1/1
2019 Leon CH R64,W vs Franco Descotte,38% (3/8),100% (3/3),0/0,22% (2/9),100% (2/2),3/3,2/2,0/0,1/1,0/0
2019 San Luis Potosi CH R64,L vs Seyboth Wild,9% (1/11),100% (1/1),0/2,30% (3/10),33% (1/3),1/1,0/0,1/1,0/0,0/0
2019 Sophia Antipolis CH R64,L vs Brown,33% (3/9),33% (1/3),0/4,56% (5/9),20% (1/5),1/1,0/0,0/0,0/0,0/0
2019 St. Brieuc CH R32,L vs Majchrzak,18% (2/11),50% (1/2),0/2,20% (2/10),0% (0/2),1/1,0/0,0/0,0/0,0/0
2019 St. Brieuc CH R64,W vs Furness,56% (5/9),60% (3/5),1/1,40% (4/10),75% (3/4),2/2,1/1,0/0,1/1,0/0
2019 Zhangjiagang CH R64,L vs Mukund,13% (1/8),100% (1/1),0/4,71% (5/7),0% (0/5),0/1,0/0,0/1,0/0,0/0
2019 Shenzhen CH SF,L vs Baghdatis,33% (3/9),33% (1/3),1/4,56% (5/9),20% (1/5),1/1,0/0,1/1,0/0,0/0
2019 Shenzhen CH QF,W vs Polmans,50% (4/8),100% (4/4),0/0,13% (1/8),100% (1/1),3/3,1/1,0/0,0/0,0/0
2019 Shenzhen CH R16,W vs Otte,27% (4/15),75% (3/4),0/1,27% (4/15),50% (2/4),3/3,2/2,0/1,1/1,0/0
2019 (34 matches),,28.5%,65.1%,13.5%,36.3%,35.3%,77.4%,84.6%,65.7%,84.6%,63.6%
2018 (1 matches),,30.0%,33.3%,0.0%,44.4%,25.0%,0.0%,-,100.0%,-,100.0%
2016 (2 matches),,37.5%,50.0%,20.0%,76.5%,15.4%,33.3%,-,50.0%,-,0.0%
2015 (1 matches),,14.3%,0.0%,0.0%,75.0%,16.7%,-,-,0.0%,-,0.0%
Career (38 matches),,28.6%,62.9%,13.2%,38.9%,32.7%,74.2%,84.6%,64.1%,84.6%,57.1%
