Split,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR
Hard,35,15,20,42.9%,37-44,45.7%,368-395,48.2%,4-4,50.0%,34,64.6%,31.0%,5.5%,5.0%,55.0%,65.6%,45.0%,56.4%,42.0%,49.2%,0.96
Clay,11,5,6,45.5%,13-12,52.0%,116-112,50.9%,1-1,50.0%,11,63.8%,36.8%,3.7%,5.2%,56.4%,65.6%,42.1%,55.4%,43.8%,49.9%,0.98
Grass,6,2,4,33.3%,6-9,40.0%,69-83,45.4%,1-2,33.3%,6,65.3%,25.7%,4.8%,7.0%,56.5%,65.1%,44.5%,56.2%,39.7%,48.1%,0.90
Grand Slams,9,3,6,33.3%,7-13,35.0%,79-107,42.5%,1-1,50.0%,9,58.5%,25.5%,5.0%,7.9%,54.0%,64.7%,40.4%,53.5%,40.3%,46.9%,0.87
Premiers,7,2,5,28.6%,7-9,43.8%,70-79,47.0%,2-0,100.0%,6,60.7%,26.2%,4.3%,5.8%,51.5%,65.7%,43.3%,54.8%,40.3%,47.9%,0.89
Internationals,33,17,16,51.5%,40-37,51.9%,375-356,51.3%,2-6,25.0%,33,68.4%,34.6%,5.4%,4.8%,56.0%,67.2%,45.6%,57.7%,43.1%,50.5%,1.02
Semi-finals,1,0,1,0.0%,1-2,33.3%,11-16,40.7%,0-0,-,1,42.9%,38.5%,1.8%,3.6%,49.5%,56.4%,37.5%,46.8%,43.1%,45.4%,0.81
Quarter-finals,6,1,5,16.7%,4-10,28.6%,59-81,42.1%,1-1,50.0%,6,62.3%,21.7%,4.3%,4.9%,56.0%,65.1%,43.5%,55.6%,37.4%,46.8%,0.84
vs Righties,51,22,29,43.1%,56-64,46.7%,549-584,48.5%,6-7,46.2%,50,64.7%,31.4%,5.0%,5.4%,55.6%,65.6%,44.5%,56.2%,42.0%,49.2%,0.96
vs Lefties,1,0,1,0.0%,0-1,0.0%,4-6,40.0%,0-0,-,1,40.0%,40.0%,2.6%,2.6%,47.4%,61.1%,30.0%,44.7%,47.4%,46.1%,0.86
