Match,Result,Avg Speed,1st Avg,1st StDev,1st T Avg,1st Wide Avg,Max 1st,Min 1st,2nd Avg,2nd StDev,2nd T Avg,2nd Wide Avg,Max 2nd,Min 2nd
2018 US Open R64,L vs Mertens,95.5,102.6,10.0,103.0,98.3,112,70,85.4,6.7,106.0,81.5,106,75
Career (1 matches),,95.5,102.6,10.0,103.0,98.3,112,70,85.4,6.7,106.0,81.5,106,75
