Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2023,8,5,3,62.5%,10-5,66.7%,72-60,54.5%,1-0,100.0%,0,,,,,,,,,,,,SF (W60 Vero Beach FL)
2022,38,26,12,68.4%,55-27,67.1%,421-328,56.2%,6-1,85.7%,0,,,,,,,,,,,,W (W25 Trnava)
2021,12,7,5,58.3%,14-10,58.3%,122-104,54.0%,1-0,100.0%,0,,,,,,,,,,,,F (W25 Almaty)
2020,4,3,1,75.0%,6-2,75.0%,41-32,56.2%,0-0,-,0,,,,,,,,,,,,SF (W25 Macon)
2019,3,1,2,33.3%,2-5,28.6%,31-42,42.5%,1-1,50.0%,1,55.6%,11.1%,4.6%,10.8%,44.6%,69.0%,33.3%,49.2%,33.9%,42.1%,0.67,R16 (W100 Surbiton)
2018,12,11,1,91.7%,23-3,88.5%,152-93,62.0%,1-0,100.0%,0,,,,,,,,,,,,W (2x)
2017,44,30,14,68.2%,63-34,64.9%,515-411,55.6%,5-4,55.6%,0,,,,,,,,,,,,W (2x)
2016,31,21,10,67.7%,47-23,67.1%,368-284,56.4%,3-3,50.0%,0,,,,,,,,,,,,W (Astana $10K)
2015,22,16,6,72.7%,35-16,68.6%,265-200,57.0%,3-1,75.0%,0,,,,,,,,,,,,W (Sharm El Sheikh $10K)
2014,9,5,4,55.6%,13-10,56.5%,114-95,54.5%,1-2,33.3%,0,,,,,,,,,,,,SF (Minsk 10K)
Career,183,125,58,68.3%,268-135,66.5%,2101-1649,56.0%,22-12,64.7%,1,55.6%,11.1%,4.6%,10.8%,44.6%,69.0%,33.3%,49.2%,33.9%,42.1%,0.67,
