Match,Result,Unret%,<=3 W%,RiP W%,1st: Unret%,<=3 W%,RiP W%,D Wide%,A Wide%,BP Wide%,2nd: Unret%,<=3 W%,RiP W%,D Wide%,A Wide%,BP Wide%,2ndAgg
2019 Roland Garros R128,L vs Parry,15.9%,27.0%,47.9%,22.2%,36.1%,60.7%,68.8%,65.0%,66.7%,9.1%,18.2%,30.0%,10.0%,83.3%,66.7%,-33
2019 Lugano QF,L vs Swiatek,29.5%,41.1%,32.0%,30.3%,47.0%,41.3%,56.3%,38.2%,45.5%,31.0%,35.7%,17.2%,10.0%,81.8%,100.0%,1
2019 Dubai R64,L vs Bouchard,18.9%,31.1%,38.9%,23.7%,44.7%,51.7%,58.8%,42.9%,28.6%,16.7%,20.0%,24.0%,35.3%,46.2%,33.3%,41
2018 US Open R64,L vs Mertens,15.8%,21.1%,17.9%,5.0%,15.0%,21.1%,44.4%,36.4%,50.0%,35.7%,35.7%,11.1%,50.0%,50.0%,50.0%,164
2018 Lugano SF,L vs Mertens,17.1%,27.0%,37.5%,19.6%,32.1%,44.4%,32.1%,35.7%,50.0%,15.7%,23.5%,30.2%,24.0%,76.9%,80.0%,-16
2016 Katowice R32,L vs Kulichkova,22.2%,29.2%,34.5%,27.3%,31.8%,37.5%,26.3%,40.0%,37.5%,14.8%,25.9%,30.4%,33.3%,33.3%,50.0%,-61
Career (6 matches),,20.9%,30.9%,35.9%,23.5%,36.9%,43.7%,47.1%,42.4%,43.9%,19.9%,26.3%,25.5%,25.0%,66.0%,72.7%,34
