Match,Result,GP Conv,BP Conv,SP Conv,MP Conv,BP Saved,SP Saved,MP Saved,TB SPW,TB RPW
2019 Madrid Q1,L vs Bolsova,80% (4/5),0% (0/3),0/0,0/0,20% (1/5),2/4,2/3,- (0/0),- (0/0)
2019 Lugano QF,L vs Swiatek,38% (6/16),56% (5/9),1/3,0/0,63% (12/19),0/2,0/1,- (0/0),- (0/0)
2019 Lugano R16,W vs Rodina,75% (6/8),67% (6/9),2/4,1/3,50% (1/2),0/0,0/0,- (0/0),- (0/0)
2019 Lugano R32,W vs Jani,64% (9/14),71% (5/7),2/3,1/2,63% (5/8),0/1,0/0,- (0/0),- (0/0)
2019 Miami R128,L vs Cornet,53% (8/15),44% (4/9),1/6,0/0,60% (12/20),3/5,1/2,63% (5/8),50% (4/8)
2019 Indian Wells R128,L vs Azarenka,30% (3/10),33% (2/6),0/0,0/0,54% (7/13),5/7,5/6,- (0/0),- (0/0)
2019 Indian Wells 125K R32,L vs Mcnally,38% (5/13),100% (1/1),0/0,0/0,33% (2/6),1/3,0/1,- (0/0),- (0/0)
2019 Dubai R64,L vs Bouchard,57% (4/7),75% (3/4),0/0,0/0,54% (7/13),1/3,1/2,- (0/0),- (0/0)
2019 St. Petersburg Q1,L vs Zarytska,47% (9/19),33% (2/6),1/1,0/0,60% (6/10),1/3,0/1,- (0/0),- (0/0)
2019 Hobart R16,L vs Yastremska,71% (5/7),- (0/0),0/0,0/0,57% (4/7),2/4,2/3,- (0/0),- (0/0)
2019 Hobart R32,W vs Pavlyuchenkova,72% (13/18),22% (2/9),2/3,1/1,86% (6/7),3/4,0/0,- (0/0),- (0/0)
2018 Luxembourg QF,L vs Bencic,50% (5/10),0% (0/2),0/0,0/0,71% (10/14),0/2,0/1,- (0/0),- (0/0)
2018 Luxembourg R16,W vs Parmentier,75% (9/12),50% (4/8),2/3,1/2,89% (8/9),0/0,0/0,- (0/0),- (0/0)
2018 Linz R16,L vs Pavlyuchenkova,42% (11/26),38% (5/13),1/1,0/0,58% (7/12),1/3,1/2,60% (3/5),17% (1/6)
2018 Linz R32,W vs Bencic,67% (8/12),71% (5/7),2/2,1/1,0% (0/2),3/4,0/0,- (0/0),- (0/0)
2018 Tashkent QF,L vs Barthel,75% (6/8),13% (2/16),0/0,0/0,43% (3/7),1/3,0/1,- (0/0),- (0/0)
2018 Tashkent R16,W vs Jorovic,71% (5/7),88% (7/8),2/3,1/1,43% (3/7),0/0,0/0,- (0/0),- (0/0)
2018 Tashkent R32,W vs Jovanovski,75% (6/8),67% (6/9),2/3,1/1,33% (1/3),0/0,0/0,- (0/0),- (0/0)
2018 Guangzhou QF,L vs Petkovic,70% (7/10),33% (1/3),0/0,0/0,63% (5/8),0/2,0/1,25% (1/4),20% (1/5)
2018 Guangzhou R16,W vs Khazaniuk,58% (7/12),43% (6/14),2/5,1/4,0% (0/3),0/0,0/0,- (0/0),- (0/0)
2019 (11 matches),,54.5%,47.6%,45.0%,50.0%,57.3%,50.0%,57.9%,62.5%,50.0%
2018 (47 matches),,57.8%,48.0%,60.4%,65.9%,55.8%,43.2%,39.4%,50.8%,40.0%
2017 (44 matches),,61.1%,49.6%,50.4%,44.8%,58.4%,47.7%,48.1%,58.5%,56.1%
2016 (16 matches),,51.8%,55.1%,46.8%,53.3%,54.4%,47.2%,57.9%,43.8%,42.4%
2015 (6 matches),,48.9%,54.1%,83.3%,66.7%,62.0%,50.0%,60.0%,0.0%,66.7%
Career (125 matches),,57.4%,50.0%,54.4%,53.7%,57.1%,46.6%,49.5%,50.3%,46.4%
