Mtgs,Opponent,W,L,Win%,TB,W,L,TB%,First,Last,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
6,Grace Min [USA],2,4,33.3%,0,0,0,-,2014,2021,1,0.47,1.5%,1.5%,53.8%,51.4%,46.7%,49.2%,23.7%,64.3%,0.0%
5,Maria Mateas [USA],2,3,40.0%,1,0,1,0.0%,2017,2023,0,,,,,,,,,,
5,Allie Kiick [USA],3,2,60.0%,1,1,0,100.0%,2015,2021,0,,,,,,,,,,
4,Kayla Day [USA],2,2,50.0%,0,0,0,-,2016,2021,0,,,,,,,,,,
4,Ingrid Neel [USA],4,0,100.0%,0,0,0,-,2015,2018,0,,,,,,,,,,
4,Louisa Chirico [USA],2,2,50.0%,2,0,2,0.0%,2015,2018,0,,,,,,,,,,
3,Irina Fetecau [ROU],0,3,0.0%,0,0,0,-,2021,2021,1,0.78,1.6%,13.1%,52.5%,56.3%,37.9%,47.5%,41.2%,45.5%,100.0%
3,Ulrikke Eikeri [NOR],1,2,33.3%,3,2,1,66.7%,2012,2021,0,,,,,,,,,,
3,Anhelina Kalinina [UKR],1,2,33.3%,3,1,2,33.3%,2015,2018,0,,,,,,,,,,
3,Alexa Graham [USA],3,0,100.0%,0,0,0,-,2014,2018,0,,,,,,,,,,
3,Kristie Ahn [USA],0,3,0.0%,0,0,0,-,2015,2018,0,,,,,,,,,,
3,Jessica Pegula [USA],1,2,33.3%,1,0,1,0.0%,2016,2018,0,,,,,,,,,,
3,Sophie Chang [USA],2,1,66.7%,2,1,1,50.0%,2014,2018,0,,,,,,,,,,
3,Caitlin Whoriskey [USA],3,0,100.0%,2,2,0,100.0%,2014,2017,0,,,,,,,,,,
3,Katerina Kramperova [CZE],2,1,66.7%,0,0,0,-,2014,2015,0,,,,,,,,,,
