Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2023,35,20,15,57.1%,46-34,57.5%,377-345,52.2%,4-3,57.1%,0,,,,,,,,,,,,SF (W25 Junin)
2022,3,1,2,33.3%,2-4,33.3%,26-29,47.3%,0-1,0.0%,0,,,,,,,,,,,,R16 (W25 Sumter SC)
2021,16,7,9,43.8%,19-21,47.5%,174-175,49.9%,1-2,33.3%,0,,,,,,,,,,,,W (W15 Hilton Head SC)
2020,2,0,2,0.0%,0-4,0.0%,9-24,27.3%,0-0,-,0,,,,,,,,,,,,R32 (2x)
2019,28,22,6,78.6%,44-19,69.8%,344-247,58.2%,4-4,50.0%,0,,,,,,,,,,,,W (2x)
2018,41,25,16,61.0%,58-37,61.1%,490-387,55.9%,10-4,71.4%,0,,,,,,,,,,,,W (Tampa FL $15K)
2017,12,7,5,58.3%,17-12,58.6%,146-122,54.5%,2-3,40.0%,0,,,,,,,,,,,,W (Fort Worth TX $25K)
2016,23,17,6,73.9%,36-18,66.7%,271-203,57.2%,2-0,100.0%,0,,,,,,,,,,,,W (2x)
2015,40,30,10,75.0%,62-30,67.4%,473-326,59.2%,2-3,40.0%,0,,,,,,,,,,,,W (3x)
2014,28,23,5,82.1%,47-15,75.8%,336-201,62.6%,4-1,80.0%,0,,,,,,,,,,,,W (3x)
2013,10,5,5,50.0%,13-10,56.5%,115-89,56.4%,0-3,0.0%,0,,,,,,,,,,,,QF (Hilton Head Island SC 10K)
2012,9,5,4,55.6%,11-8,57.9%,90-86,51.1%,1-1,50.0%,0,,,,,,,,,,,,QF (2x)
Career,247,162,85,65.6%,355-212,62.6%,2851-2234,56.1%,30-25,54.5%,0,,,,,,,,,,,,
