Match,Result,GP Conv,BP Conv,SP Conv,MP Conv,BP Saved,SP Saved,MP Saved,TB SPW,TB RPW
2019 W25 Guayaquil QF,W vs Gatica,47% (8/17),67% (8/12),3/6,1/2,58% (7/12),0/0,0/0,- (0/0),- (0/0)
2019 W25 Guayaquil R32,W vs Kurata,50% (5/10),58% (7/12),2/6,1/4,40% (2/5),0/0,0/0,- (0/0),- (0/0)
2019 W15 Naples FL SF,W vs Stearns,50% (5/10),70% (7/10),2/2,1/1,29% (2/7),0/0,0/0,80% (4/5),60% (3/5)
2019 W15 Naples FL R32,W vs Kobelt,67% (8/12),80% (4/5),2/3,1/2,83% (5/6),0/0,0/0,- (0/0),- (0/0)
2018 US Open Q1,L vs Lepchenko,60% (3/5),0% (0/2),0/0,0/0,33% (2/6),2/4,0/1,- (0/0),- (0/0)
2017 Waco TX $80K R16,L vs Kenin,25% (2/8),0% (0/3),0/0,0/0,44% (4/9),2/4,1/2,- (0/0),- (0/0)
2017 Waco TX $80K R32,W vs Marand,67% (10/15),44% (7/16),2/2,1/1,73% (11/15),0/1,0/0,- (0/0),- (0/0)
2017 US Open Q1,L vs Ahn,57% (8/14),50% (1/2),0/0,0/0,50% (3/6),4/6,0/1,- (0/0),- (0/0)
2017 Landisville PA $25K R16,L vs Pegula,43% (10/23),60% (6/10),1/3,0/0,70% (14/20),11/13,5/6,20% (1/5),40% (2/5)
2017 Fort Worth TX $25K F,W vs Arango,73% (8/11),44% (4/9),2/2,1/1,67% (2/3),0/0,0/0,- (0/0),- (0/0)
2017 Fort Worth TX $25K SF,W vs Imanishi,60% (6/10),60% (6/10),2/5,1/3,67% (2/3),0/0,0/0,- (0/0),- (0/0)
2017 Fort Worth TX $25K R32,W vs Mateas,78% (7/9),42% (5/12),2/2,1/1,83% (5/6),0/0,0/0,- (0/0),- (0/0)
2017 Evansville IN $15K R32,L vs Osuigwe,50% (9/18),29% (4/14),1/2,0/0,44% (4/9),5/7,5/6,20% (1/5),40% (2/5)
2016 Indian Harbour Beach FL $75K R32,W vs Celik,55% (6/11),50% (6/12),2/3,1/1,83% (5/6),0/0,0/0,- (0/0),- (0/0)
2016 Dothan AL $50K QF,L vs Pegula,53% (9/17),27% (3/11),1/1,0/0,56% (5/9),3/5,0/1,- (0/0),- (0/0)
2016 Dothan AL $50K R16,W vs Flink,47% (7/15),64% (7/11),2/3,1/2,45% (5/11),0/1,0/0,- (0/0),- (0/0)
2016 Dothan AL $50K R32,W vs Foretz Gacon,38% (6/16),58% (7/12),2/4,1/2,73% (8/11),0/0,0/0,- (0/0),- (0/0)
2016 Osprey FL $50K R32,L vs Sakkari,54% (7/13),30% (3/10),1/1,0/0,43% (3/7),0/2,0/1,- (0/0),- (0/0)
2016 Naples FL $25K R16,L vs Pattinama Kerkhove,50% (4/8),25% (1/4),0/0,0/0,44% (4/9),3/5,3/4,- (0/0),- (0/0)
2016 Naples FL $25K R32,W vs Day,75% (9/12),35% (6/17),2/6,1/4,70% (7/10),2/3,0/0,- (0/0),- (0/0)
2019 (4 matches),,53.1%,66.7%,52.9%,44.4%,53.3%,-,-,80.0%,60.0%
2018 (1 matches),,60.0%,0.0%,-,-,33.3%,50.0%,0.0%,-,-
2017 (8 matches),,55.6%,43.4%,62.5%,66.7%,63.4%,71.0%,73.3%,20.0%,40.0%
2016 (25 matches),,55.5%,47.4%,59.6%,53.3%,57.1%,48.9%,47.1%,75.0%,88.9%
2015 (10 matches),,54.5%,37.6%,53.8%,75.0%,60.7%,50.0%,41.7%,54.5%,28.1%
Career (61 matches),,56.4%,49.0%,58.6%,57.8%,58.6%,53.2%,52.0%,52.2%,46.3%
