Match,Result,SnV Freq,SnV W%,Net Freq,Net W%,FH: Wnr%,DTL Wnr%,IO Wnr%,BH: Wnr%,DTL Wnr%,Drop: Freq,Wnr%,RallyAgg,ReturnAgg
2016 ITF Indian Harbour Beach R32,W vs Celik,0.0%,-,7.4%,87.5%,6.5%,8.3%,5.6%,8.9%,33.3%,5.3%,50.0%,13,-7
2015 ITF Indian Harbour Beach R32,W vs Khromacheva,0.0%,-,3.7%,80.0%,21.0%,41.2%,0.0%,12.3%,14.3%,0.0%,-,-32,-37
2015 ITF Dothan SF,W vs Goncalves,2.4%,100.0%,8.7%,87.5%,6.0%,0.0%,5.6%,6.1%,12.5%,2.4%,16.7%,-111,-100
Career (3 matches),,0.6%,100.0%,6.3%,85.7%,9.3%,11.0%,5.1%,9.1%,19.0%,2.9%,40.0%,-44,-47
