Split,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR
Hard,43,21,22,48.8%,52-49,51.5%,466-457,50.5%,6-7,46.2%,0,,,,,,,,,,,
Clay,204,141,63,69.1%,303-163,65.0%,2385-1777,57.3%,24-18,57.1%,0,,,,,,,,,,,
Finals,19,13,6,68.4%,27-17,61.4%,233-187,55.5%,2-4,33.3%,0,,,,,,,,,,,
Semi-finals,23,19,4,82.6%,37-12,75.5%,263-153,63.2%,3-1,75.0%,0,,,,,,,,,,,
Quarter-finals,39,23,16,59.0%,52-36,59.1%,432-376,53.5%,5-5,50.0%,0,,,,,,,,,,,
vs Righties,176,107,69,60.8%,236-165,58.9%,1980-1659,54.4%,24-20,54.5%,0,,,,,,,,,,,
vs Lefties,21,18,3,85.7%,37-15,71.2%,279-174,61.6%,1-1,50.0%,0,,,,,,,,,,,
