Match,Result,Avg Speed,1st Avg,1st StDev,1st T Avg,1st Wide Avg,Max 1st,Min 1st,2nd Avg,2nd StDev,2nd T Avg,2nd Wide Avg,Max 2nd,Min 2nd
2019 Wimbledon R64,L vs Gauff,97.3,106.1,5.4,108.1,102.7,114,94,84.2,2.2,84.3,84.5,89,81
2019 Wimbledon R128,W vs Sabalenka,95.0,104.2,5.8,105.6,98.0,114,89,81.7,3.5,86.3,77.0,89,75
2017 Wimbledon SF,L vs Muguruza,93.2,101.5,6.6,103.9,95.9,111,85,77.9,5.0,80.0,77.0,86,66
2017 Wimbledon QF,W vs Vandeweghe,92.3,101.1,5.9,103.0,93.0,110,86,79.8,3.3,,,87,72
2017 Wimbledon R16,W vs Martic,93.8,101.5,7.4,102.5,93.3,114,82,76.7,3.8,76.5,78.5,82,66
2017 Wimbledon R32,W vs Tsurenko,94.1,102.5,6.4,105.3,95.9,111,89,80.8,4.1,80.0,82.0,90,72
2017 Wimbledon R64,W vs Pliskova,95.2,105.4,5.6,106.8,100.5,114,94,83.4,4.3,84.1,82.5,95,72
2017 Roland Garros R128,W vs Vandeweghe,89.8,100.3,4.6,,,111,92,77.5,5.9,,,88,67
2016 Wimbledon R128,L vs Bouchard,96.5,105.1,5.4,108.4,102.4,114,91,86.6,3.8,89.0,87.4,95,81
2016 Roland Garros R128,L vs Williams,92.1,101.0,8.8,105.0,101.7,113,71,82.2,6.3,88.7,,94,71
2016 Australian Open R64,L vs Davis,95.1,103.8,5.4,,,111,91,74.9,3.9,,,81,65
2015 Wimbledon R32,L vs Govortsova,96.1,102.7,4.7,,,112,92,83.4,3.8,,,91,76
2015 Wimbledon R64,W vs Makarova,92.6,100.3,8.3,,,112,67,79.6,5.2,,,87,69
2015 Roland Garros R64,L vs Pennetta,90.3,100.6,3.7,,,106,93,76.4,3.1,,,82,72
2015 Roland Garros R128,W vs Rogowska,88.4,96.2,6.2,,,106,82,72.6,2.8,,,80,69
2015 Australian Open R64,L vs Peng,90.7,98.3,6.7,,,108,82,74.4,4.6,,,82,64
2014 US Open R128,L vs Wozniacki,88.0,97.7,6.6,,,108,82,76.2,3.9,,,83,64
2014 Australian Open R128,W vs Petkovic,94.3,,,,,110,,,,,,,67
2013 Roland Garros R128,W vs Parmentier,95.1,,,,,111,,,,,,,74
2012 US Open R64,L vs Zheng,90.6,,,,,111,,,,,,,64
Career (23 matches),,93.1,102.1,6.0,105.4,98.1,115,67,79.6,4.1,84.9,83.7,95,64
