Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2019,14,5,9,35.7%,11-20,35.5%,125-165,43.1%,2-1,66.7%,14,66.2%,20.5%,5.1%,4.0%,56.7%,64.6%,46.3%,56.7%,37.2%,47.0%,0.86,SF (Monterrey)
2018,39,17,22,43.6%,41-48,46.1%,393-415,48.6%,3-2,60.0%,39,65.4%,32.1%,5.0%,3.5%,57.3%,65.8%,46.0%,57.3%,42.2%,49.5%,0.99,F (Birmingham)
2017,30,19,11,63.3%,39-25,60.9%,323-288,52.9%,5-4,55.6%,30,68.3%,35.9%,5.6%,3.0%,57.3%,66.8%,46.3%,58.1%,44.7%,51.4%,1.07,F (Linz)
2016,13,6,7,46.2%,13-16,44.8%,117-140,45.5%,1-0,100.0%,13,58.8%,33.6%,6.9%,5.6%,54.6%,65.1%,40.5%,53.9%,41.3%,47.9%,0.90,QF (Indian Wells)
2015,40,16,24,40.0%,35-52,40.2%,378-433,46.6%,4-9,30.8%,32,69.1%,30.8%,5.6%,3.9%,61.1%,65.8%,49.4%,59.4%,39.7%,49.6%,0.98,SF (Istanbul)
2014,46,20,26,43.5%,47-57,45.2%,441-498,47.0%,1-3,25.0%,45,-,-,4.7%,3.4%,59.2%,62.3%,46.7%,55.9%,41.8%,48.8%,0.95,F (New Haven)
2013,51,29,22,56.9%,63-50,55.8%,553-521,51.5%,8-7,53.3%,49,-,-,4.2%,4.5%,56.6%,66.0%,43.0%,56.0%,45.1%,50.5%,1.03,W (Washington)
2012,29,13,16,44.8%,29-33,46.8%,272-291,48.3%,3-3,50.0%,25,-,-,5.3%,3.3%,53.4%,66.7%,42.2%,55.3%,43.7%,49.7%,0.98,W (Washington)
2011,28,14,14,50.0%,32-31,50.8%,301-276,52.2%,1-5,16.7%,27,-,-,6.2%,5.1%,52.9%,69.3%,46.3%,58.5%,42.1%,50.4%,1.01,W (Memphis)
2010,35,12,23,34.3%,29-51,36.3%,352-418,45.7%,3-8,27.3%,32,-,-,6.1%,3.8%,59.2%,65.5%,43.1%,56.3%,41.0%,48.5%,0.94,QF (Kuala Lumpur)
2009,53,27,26,50.9%,61-66,48.0%,564-600,48.5%,8-5,61.5%,46,-,-,5.0%,5.4%,59.0%,65.3%,42.9%,56.1%,43.1%,49.6%,0.98,W (Birmingham)
2008,21,11,10,52.4%,23-18,56.1%,205-175,53.9%,2-4,33.3%,13,-,-,5.5%,5.9%,61.5%,65.7%,44.3%,57.5%,44.4%,50.8%,1.04,SF (Tashkent)
2007,3,0,3,0.0%,0-5,0.0%,12-30,28.6%,0-0,-,2,-,-,4.4%,8.0%,59.1%,55.6%,30.4%,45.3%,40.9%,43.3%,0.75,
2006,9,7,2,77.8%,15-5,75.0%,117-78,60.0%,2-2,50.0%,0,,,,,,,,,,,,QF (Prague)
2005,1,0,1,0.0%,0-2,0.0%,3-12,20.0%,0-0,-,0,,,,,,,,,,,,
Career,412,196,216,47.6%,438-479,47.8%,4156-4340,48.9%,43-53,44.8%,367,66.1%,31.2%,5.2%,4.2%,57.6%,65.6%,44.7%,56.7%,42.5%,49.6%,0.98,
