Match,Result,SnV Freq,SnV W%,Net Freq,Net W%,FH: Wnr%,DTL Wnr%,IO Wnr%,BH: Wnr%,DTL Wnr%,Drop: Freq,Wnr%,RallyAgg,ReturnAgg
2019 Wimbledon R64,L vs Gauff,12.0%,83.3%,20.2%,66.7%,4.0%,15.8%,0.0%,3.7%,0.0%,5.0%,11.1%,-24,2
2019 Wimbledon R128,W vs Sabalenka,0.0%,-,14.3%,56.3%,11.1%,25.0%,0.0%,3.8%,33.3%,4.7%,42.9%,-30,1
2019 Monterrey QF,W vs Vickery,22.1%,86.7%,28.5%,70.3%,6.4%,8.6%,0.0%,0.0%,0.0%,0.4%,0.0%,-25,2
2018 Birmingham F,L vs Kvitova,5.6%,80.0%,8.1%,71.4%,3.8%,0.0%,0.0%,4.5%,16.7%,2.9%,14.3%,-42,-12
2018 Birmingham QF,W vs Jakupovic,2.1%,100.0%,7.2%,50.0%,5.9%,16.7%,0.0%,10.0%,0.0%,5.0%,62.5%,-69,-22
2018 Stuttgart R16,L vs Halep,0.0%,-,6.0%,80.0%,12.1%,25.0%,0.0%,3.4%,16.7%,2.1%,42.9%,-54,-46
2018 Australian Open R16,L vs Wozniacki,9.8%,25.0%,19.8%,52.9%,8.7%,16.7%,0.0%,0.0%,0.0%,4.9%,12.5%,-118,-111
2017 Zhuhai RR,L vs Goerges,2.7%,0.0%,12.3%,52.9%,5.2%,9.5%,0.0%,7.9%,33.3%,2.6%,20.0%,-100,-55
2017 Linz F,L vs Strycova,19.0%,66.7%,33.6%,57.9%,4.0%,4.5%,0.0%,7.3%,14.3%,1.1%,0.0%,-21,-39
2017 Wuhan R64,L vs Radwanska,5.3%,100.0%,23.5%,75.0%,11.3%,23.8%,0.0%,3.6%,0.0%,1.8%,20.0%,43,65
2017 Toronto R32,L vs Halep,3.1%,100.0%,9.4%,85.7%,9.4%,9.1%,0.0%,3.2%,16.7%,1.2%,0.0%,-90,-72
2017 Toronto R64,W vs Lucic,0.0%,-,3.7%,100.0%,6.9%,13.3%,0.0%,10.0%,0.0%,1.7%,50.0%,-60,43
2017 Wimbledon SF,L vs Muguruza,2.0%,0.0%,12.9%,50.0%,3.5%,3.8%,0.0%,0.0%,0.0%,2.4%,0.0%,-126,-119
2017 Wimbledon QF,W vs Vandeweghe,0.0%,-,5.8%,66.7%,3.1%,4.8%,0.0%,0.0%,0.0%,1.2%,50.0%,-92,-52
2015 Birmingham R64,W vs Muguruza,2.7%,100.0%,9.0%,77.8%,18.4%,20.0%,0.0%,18.5%,30.0%,2.3%,100.0%,55,71
2015 Australian Open R128,W vs Konjuh,9.3%,40.0%,9.5%,45.5%,11.6%,11.8%,0.0%,3.4%,100.0%,0.7%,100.0%,-93,-59
2015 Brisbane R32,L vs Svitolina,7.4%,25.0%,16.5%,47.4%,3.5%,7.7%,0.0%,0.0%,0.0%,1.1%,50.0%,71,59
2013 Cincinnati QF,L vs Azarenka,0.0%,-,6.4%,57.1%,7.9%,7.7%,0.0%,4.8%,10.5%,0.8%,0.0%,-40,-42
Career (18 matches),,6.1%,67.7%,13.6%,63.9%,7.5%,12.6%,0.0%,4.2%,12.2%,2.2%,28.7%,-46,-24
