Match,Result,BP Games,BP Conv/BPG,BreakBack%,BPF Games,Hold/BPFG,Consol%,SvForSet,SvStaySet,SvForMatch,SvStayMatch
2019 W100 Ilkley R32,W vs Perrin,50% (5/10),80% (4/5),1/2,20% (2/10),0% (0/2),3/4,1/1,0/0,1/1,0/0
2019 W100 Surbiton SF,W vs Maria,44% (4/9),75% (3/4),0/0,33% (3/9),100% (3/3),3/3,2/2,0/0,1/1,0/0
2019 W100 Surbiton QF,W vs Watson,20% (2/10),100% (2/2),0/0,0% (0/10),- (0/0),2/2,2/2,0/0,1/1,0/0
2019 Rabat R32,L vs Bonaventure,54% (7/13),86% (6/7),2/6,57% (8/14),13% (1/8),2/5,0/1,1/2,0/1,1/1
2019 Monterrey SF,L vs Muguruza,11% (1/9),100% (1/1),0/3,50% (4/8),0% (0/4),0/1,0/0,0/1,0/0,0/0
2019 Monterrey QF,W vs Vickery,30% (3/10),67% (2/3),0/0,20% (2/10),100% (2/2),2/2,2/2,0/0,1/1,0/0
2019 Monterrey R16,W vs Voegele,36% (5/14),80% (4/5),0/2,27% (4/15),50% (2/4),3/3,1/1,0/0,1/1,0/0
2019 Monterrey R32,W vs Doi,27% (4/15),75% (3/4),1/3,47% (7/15),43% (3/7),2/2,0/1,2/3,0/1,2/2
2019 Miami R64,L vs Goerges,27% (3/11),67% (2/3),0/2,36% (4/11),0% (0/4),1/2,0/0,1/3,0/0,1/2
2019 Miami R128,W vs Vikhlyantseva,44% (7/16),71% (5/7),1/6,47% (7/15),14% (1/7),2/4,0/0,1/1,0/0,1/1
2019 Indian Wells R128,L vs Maria,11% (1/9),0% (0/1),0/3,63% (5/8),40% (2/5),0/0,0/0,0/0,0/0,0/0
2018 Moscow R32,L vs Sevastova,25% (4/16),100% (4/4),0/4,47% (7/15),29% (2/7),3/4,1/2,1/2,0/0,0/0
2018 Linz R32,L vs Van Uytvanck,20% (2/10),50% (1/2),0/3,44% (4/9),25% (1/4),0/1,0/0,1/1,0/0,1/1
2018 Beijing R64,L vs Ostapenko,27% (3/11),100% (3/3),1/4,36% (4/11),0% (0/4),2/3,0/0,0/0,0/0,0/0
2018 US Open R128,L vs Wang,38% (3/8),67% (2/3),1/4,75% (6/8),0% (0/6),1/2,0/0,1/3,0/0,0/1
2018 New Haven R16,L vs Makarova,31% (4/13),50% (2/4),0/2,38% (5/13),40% (2/5),2/2,1/1,1/2,0/0,0/1
2018 Cincinnati R64,L vs Mertens,44% (4/9),75% (3/4),1/6,67% (6/9),0% (0/6),0/3,0/0,0/0,0/0,0/0
2018 Montreal R32,L vs Garcia,38% (5/13),40% (2/5),1/4,54% (7/13),29% (2/7),2/2,1/1,1/2,0/0,0/1
2018 Montreal R64,W vs Strycova,40% (6/15),83% (5/6),1/4,36% (5/14),20% (1/5),3/5,1/1,1/1,1/1,0/0
2018 Wimbledon R128,L vs Cirstea,45% (5/11),40% (2/5),1/3,50% (5/10),20% (1/5),2/2,0/1,0/1,0/0,0/0
2019 (11 matches),,33.3%,76.2%,18.5%,36.8%,30.4%,71.4%,80.0%,50.0%,71.4%,83.3%
2018 (34 matches),,43.8%,73.9%,27.5%,44.8%,25.3%,73.8%,82.1%,60.0%,90.0%,50.0%
2017 (56 matches),,51.5%,81.1%,36.7%,42.1%,31.8%,70.9%,72.9%,73.8%,75.0%,71.4%
2016 (16 matches),,46.3%,80.2%,31.5%,47.4%,25.6%,74.6%,83.3%,60.0%,85.7%,71.4%
2015 (26 matches),,45.5%,74.8%,27.0%,43.0%,29.4%,75.6%,72.7%,69.0%,83.3%,58.3%
Career (253 matches),,46.0%,77.7%,31.1%,45.5%,27.3%,68.9%,69.6%,61.2%,75.0%,52.7%
