Split,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR
Hard,258,125,133,48.4%,272-302,47.4%,2553-2732,48.3%,25-26,49.0%,236,64.7%,30.9%,5.1%,4.5%,56.3%,65.2%,44.5%,56.2%,42.7%,49.4%,0.97
Clay,82,30,52,36.6%,77-108,41.6%,809-900,47.3%,9-15,37.5%,62,61.3%,31.4%,4.6%,4.4%,58.2%,63.0%,43.9%,55.0%,42.2%,48.6%,0.94
Grass,67,39,28,58.2%,84-64,56.8%,746-658,53.1%,9-12,42.9%,66,73.4%,31.9%,6.6%,3.1%,61.0%,69.4%,46.4%,60.5%,42.2%,51.3%,1.07
Carpet,5,2,3,40.0%,5-5,50.0%,48-50,49.0%,0-0,-,3,-,-,2.8%,3.3%,63.1%,57.8%,48.1%,54.2%,41.4%,47.6%,0.90
Grand Slams,74,30,44,40.5%,69-97,41.6%,705-807,46.6%,5-7,41.7%,68,59.4%,28.9%,5.9%,4.0%,58.7%,65.0%,44.7%,56.6%,41.6%,49.1%,0.96
Premiers,90,39,51,43.3%,88-112,44.0%,874-983,47.1%,10-12,45.5%,87,66.9%,32.4%,4.8%,4.3%,57.7%,65.0%,43.9%,56.1%,41.3%,48.7%,0.94
Internationals,192,107,85,55.7%,231-195,54.2%,2046-1918,51.6%,21-26,44.7%,172,71.6%,32.9%,5.5%,4.1%,57.7%,66.4%,45.2%,57.4%,43.8%,50.6%,1.03
Finals,8,4,4,50.0%,8-8,50.0%,68-72,48.6%,2-0,100.0%,8,47.6%,19.0%,3.4%,2.9%,55.9%,68.1%,44.9%,57.9%,42.6%,50.1%,1.01
Semi-finals,18,8,10,44.4%,19-21,47.5%,179-189,48.6%,1-1,50.0%,16,62.3%,27.8%,5.4%,3.8%,58.5%,65.3%,45.5%,57.1%,42.6%,49.8%,0.99
Quarter-finals,36,18,18,50.0%,39-40,49.4%,336-361,48.2%,2-2,50.0%,33,64.7%,32.2%,4.8%,4.4%,57.4%,63.8%,42.2%,54.6%,42.0%,48.4%,0.93
vs Righties,373,175,198,46.9%,386-434,47.1%,3705-3889,48.8%,35-48,42.2%,332,65.8%,30.6%,5.3%,4.2%,57.5%,65.5%,45.0%,56.8%,42.4%,49.5%,0.98
vs Lefties,35,19,16,54.3%,46-39,54.1%,396-397,49.9%,8-4,66.7%,31,67.0%,34.8%,5.1%,4.5%,58.0%,66.3%,42.7%,56.4%,43.2%,49.9%,0.99
vs Top 10,37,9,28,24.3%,22-57,27.8%,279-429,39.4%,3-3,50.0%,35,57.2%,24.0%,4.8%,4.6%,55.0%,61.0%,39.8%,51.5%,39.6%,45.6%,0.82
