Date,Tournament,Surface,Rd,Rk,vRk,,Score,DR,A%,DF%,1stIn,1st%,2nd%,BPSvd,Time
08-Nov-2021,Stockholm,Hard,Q1,292,135,(2) Jozef Kovalik [SVK] d. Petrovic,7-6(2) 7-6(6),0.72,14.6%,10.4%,54.2%,75.0%,47.7%,5/6,2:03
01-Nov-2021,Bergamo CH,Hard,R32,293,121,(5) Liam Broady [GBR] d. Petrovic,6-3 3-6 6-3,0.84,15.0%,12.5%,55.0%,77.3%,52.8%,3/5,1:47
18-Oct-2021,Losinj CH,Clay,R32,278,228,(8) Mathias Bourgue [FRA] d. Petrovic,5-2 RET,0.43,6.1%,0.0%,54.5%,61.1%,33.3%,0/2,0:37
27-Sep-2021,Sibiu CH,Clay,R32,207,197,Vit Kopriva [CZE] d. Petrovic,7-5 7-5,0.75,4.7%,8.2%,55.3%,70.2%,34.2%,6/10,1:49
13-Sep-2021,Szczecin CH,Clay,R32,181,371,(Q) Alex Rybakov [USA] d. Petrovic,6-1 6-2,0.17,3.8%,1.9%,63.5%,60.6%,31.6%,6/10,0:59
06-Sep-2021,Banja Luka CH,Clay,R32,177,1586,(WC) Marko Topo [SRB] d. (6) Petrovic,4-6 7-6(4) 6-2,0.92,4.3%,3.2%,51.1%,66.7%,50.0%,5/10,2:08
30-Aug-2021,US Open,Hard,Q1,177,140,(19) Jurij Rodionov [AUT] d. Petrovic,6-4 6-3,0.67,10.7%,8.9%,57.1%,71.9%,37.5%,6/9,1:17
12-Jul-2021,Hamburg,Clay,Q1,175,202,Daniel Masur [GER] d. (12) Petrovic,2-6 6-4 6-3,0.96,14.7%,6.7%,64.0%,68.8%,51.9%,2/5,1:36
05-Jul-2021,Salzburg CH,Clay,R16,173,84,(2) Pablo Cuevas [URU] d. Petrovic,6-1 6-4,0.40,7.7%,6.2%,63.1%,61.0%,37.5%,5/8,1:11
05-Jul-2021,Salzburg CH,Clay,R32,173,190,Petrovic d. Ernests Gulbis [LAT],6-2 7-6(4),1.28,8.1%,17.7%,38.7%,83.3%,52.6%,1/3,1:37
28-Jun-2021,Wimbledon,Grass,Q1,173,987,(WC) Felix Gill [GBR] d. Petrovic,7-5 7-6(6),0.87,4.9%,4.9%,59.3%,72.9%,36.4%,4/8,1:42
