Date,Tournament,Surface,Rd,Rk,vRk,,Score,DR,A%,DF%,1stIn,1st%,2nd%,BPSvd,Time
23-Mar-2026,W50 Maanshan,Hard,R32,149,266,Xiaodi You [CHN] d. Preston,6-3 7-5,0.86,0.0%,7.9%,61.8%,51.1%,48.3%,4/9,1:56
16-Mar-2026,W75 Kofu,Hard,R16,149,334,Viktoria Morvayova [SVK] d. Preston,6-4 6-2,0.74,3.3%,6.7%,61.7%,64.9%,34.8%,5/9,1:16
16-Mar-2026,W75 Kofu,Hard,R32,149,1179,Preston d. Kanon Sawashiro [JPN],4-6 6-0 6-2,1.25,1.3%,3.8%,58.8%,48.9%,57.6%,6/11,1:37
09-Mar-2026,W75 Kyoto,Hard,R16,149,335,Yidi Yang [CHN] d. Preston,7-5 6-7(2) 6-4,0.95,1.6%,4.1%,63.4%,61.5%,42.2%,11/18,2:41
09-Mar-2026,W75 Kyoto,Hard,R32,149,303,Preston d. Rina Saigo [JPN],6-4 6-4,1.41,4.8%,6.3%,57.1%,86.1%,48.1%,0/0,1:36
16-Feb-2026,W100 Bengaluru,Hard,QF,148,690,Vaishnavi Adkar [IND] d. Preston,6-3 1-6 6-4,0.97,5.6%,9.9%,64.8%,65.2%,20.0%,3/9,1:33
16-Feb-2026,W100 Bengaluru,Hard,R16,148,434,Preston d. Kristiana Sidorova [RUS],6-3 6-3,1.71,1.9%,3.8%,53.8%,78.6%,66.7%,1/1,1:15
16-Feb-2026,W100 Bengaluru,Hard,R32,148,422,Preston d. Zuzanna Pawlikowska [POL],6-3 6-2,1.34,6.0%,3.0%,62.7%,59.5%,48.0%,8/11,1:16
09-Feb-2026,W75 Brisbane,Hard,SF,151,145,Lin Zhu [CHN] d. Preston,6-3 6-1,0.68,0.0%,3.5%,68.4%,51.3%,38.9%,8/13,1:07
09-Feb-2026,W75 Brisbane,Hard,QF,151,293,Preston d. Hiromi Abe [JPN],6-3 6-2,1.45,0.0%,1.5%,70.8%,67.4%,47.4%,3/5,1:18
09-Feb-2026,W75 Brisbane,Hard,R16,151,429,Preston d. Hayu Kinoshita [JPN],6-4 6-1,1.38,0.0%,10.0%,58.0%,58.6%,47.6%,1/4,1:18
09-Feb-2026,W75 Brisbane,Hard,R32,151,736,Preston d. Cheuk Ying Shek [HKG],6-3 6-3,1.47,1.9%,1.9%,75.5%,72.5%,30.8%,5/8,1:18
02-Feb-2026,W75 Brisbane,Hard,QF,148,229,Nao Hibino [JPN] d. Preston,3-6 6-2 7-5,0.80,2.8%,3.7%,68.8%,65.3%,50.0%,7/11,2:07
02-Feb-2026,W75 Brisbane,Hard,R16,148,267,Preston d. Lizette Cabrera [AUS],5-7 6-1 6-2,1.13,2.0%,8.0%,63.0%,65.1%,35.1%,9/14,2:08
02-Feb-2026,W75 Brisbane,Hard,R32,148,682,Preston d. Ruien Zhang [CHN],6-1 6-0,2.76,2.5%,5.0%,70.0%,71.4%,83.3%,1/1,0:48
19-Jan-2026,Australian Open,Hard,R64,161,13,(13) Linda Noskova [CZE] d. (WC) Preston,6-2 4-6 6-2,0.85,5.0%,5.0%,56.3%,57.8%,42.9%,2/8,1:44
19-Jan-2026,Australian Open,Hard,R128,161,75,(WC) Preston d. Shuai Zhang [CHN],6-3 2-6 6-3,1.01,2.6%,5.3%,61.8%,59.6%,41.4%,4/9,1:33
12-Jan-2026,Hobart,Hard,SF,204,30,(3) Iva Jovic [USA] d. (WC) Preston,4-6 6-4 6-1,0.84,0.0%,2.0%,66.7%,57.6%,30.3%,7/15,2:07
12-Jan-2026,Hobart,Hard,QF,204,29,(WC) Preston d. (1) Emma Raducanu [GBR],6-2 6-4,1.24,3.0%,1.5%,74.2%,61.2%,47.1%,4/7,1:25
12-Jan-2026,Hobart,Hard,R16,204,72,(WC) Preston d. Rebecca Sramkova [SVK],6-4 6-1,1.34,3.7%,5.6%,68.5%,64.9%,41.2%,4/7,1:12
12-Jan-2026,Hobart,Hard,R32,204,40,(WC) Preston d. (5) Jessica Bouzas Maneiro [ESP],6-4 7-6(4),1.12,1.5%,1.5%,63.2%,53.5%,44.0%,3/9,1:27
