Match,Result,RiP%,RiP W%,RetWnr%,FH/BH,RDI,Slice%,1st: RiP%,RiP W%,RetWnr%,RDI,Slice%,2nd: RiP%,RiP W%,RetWnr%,RDI,Slice%
2026 Hobart SF,L vs Jovic,81.0%,50.0%,3.8%,1/2,2.50,1.2%,81.1%,48.8%,1.9%,2.53,1.9%,87.5%,52.4%,8.3%,2.43,0.0%
2026 Hobart QF,W vs Raducanu,80.0%,56.8%,3.6%,2/0,-,7.0%,83.3%,60.0%,0.0%,-,9.5%,93.3%,50.0%,13.3%,-,0.0%
2024 US Open R128,L vs Pavlyuchenkova,63.8%,33.3%,14.9%,4/3,2.50,3.8%,61.9%,23.1%,14.3%,2.24,6.3%,77.3%,41.2%,18.2%,2.92,0.0%
2022 s Hertogenbosch R32,L vs Hartono,61.9%,55.4%,5.7%,2/4,2.40,0.0%,72.0%,55.6%,10.0%,2.31,0.0%,72.5%,55.2%,2.5%,2.55,0.0%
Last 52 Weeks (2 matches),,80.6%,52.8%,3.7%,60.0%,2.50,3.6%,82.0%,53.4%,1.1%,2.53,5.3%,89.7%,51.4%,10.3%,2.43,0.0%
Career (4 matches),,71.0%,50.7%,6.3%,50.0%,2.46,2.6%,76.3%,50.8%,5.6%,2.41,4.0%,80.2%,50.6%,8.9%,2.55,0.0%
