Match,Result,RiP%,RiP W%,RetWnr%,FH/BH,RDI,Slice%,1st: RiP%,RiP W%,RetWnr%,RDI,Slice%,2nd: RiP%,RiP W%,RetWnr%,RDI,Slice%
2026 Australian Open R64,L vs Tien,73.9%,38.2%,5.4%,0/5,2.44,31.4%,68.5%,27.0%,5.6%,2.40,47.6%,86.1%,51.6%,5.6%,2.50,7.1%
2026 Adelaide QF,L vs Humbert,61.4%,29.6%,15.9%,2/5,2.48,12.9%,56.3%,22.2%,12.5%,2.32,17.4%,81.8%,44.4%,27.3%,2.94,0.0%
2025 Chengdu SF,L vs Musetti,60.0%,29.2%,10.0%,2/2,1.96,39.5%,57.7%,13.3%,11.5%,2.09,57.1%,69.2%,55.6%,7.7%,1.71,6.7%
2025 Gstaad R16,L vs Bublik,57.7%,40.0%,7.7%,1/3,2.30,34.3%,60.0%,33.3%,0.0%,2.12,42.9%,70.6%,50.0%,23.5%,2.57,21.4%
2025 Rome R128,L vs De Jong,66.7%,33.3%,1.9%,1/0,2.33,9.1%,60.6%,20.0%,0.0%,2.38,22.2%,84.2%,50.0%,5.3%,2.30,0.0%
2025 Australian Open R128,L vs Alcaraz,64.2%,42.3%,11.1%,1/8,2.29,19.2%,60.4%,51.7%,4.2%,2.07,28.6%,79.3%,30.4%,24.1%,2.60,6.5%
2025 United Cup SF,L vs Hurkacz,54.3%,40.0%,2.2%,1/0,2.41,11.4%,48.6%,41.2%,2.9%,2.40,16.0%,72.7%,37.5%,0.0%,2.45,0.0%
2024 Rome R128,W vs Marozsan,84.5%,55.1%,1.7%,0/1,-,11.4%,86.1%,51.6%,0.0%,-,20.0%,90.0%,61.1%,5.0%,-,0.0%
2024 Madrid R64,L vs Alcaraz,71.1%,51.9%,2.6%,0/1,-,8.7%,63.0%,52.9%,3.7%,-,15.4%,90.9%,50.0%,0.0%,-,0.0%
2024 Miami R64,L vs Hurkacz,46.0%,47.5%,2.3%,1/1,2.10,21.4%,34.9%,54.5%,1.6%,1.98,33.3%,78.3%,38.9%,4.3%,2.32,0.0%
2024 Dubai R32,L vs Medvedev,69.8%,45.5%,3.2%,1/1,-,19.6%,79.5%,45.2%,2.6%,-,32.3%,68.4%,46.2%,5.3%,-,0.0%
2024 Rotterdam R16,W vs Rune,73.1%,36.7%,14.9%,2/8,2.32,16.7%,65.0%,23.1%,10.0%,2.18,29.0%,85.2%,52.2%,22.2%,2.52,0.0%
2024 Marseille R16,L vs Hurkacz,61.7%,41.4%,12.8%,5/1,2.41,17.0%,40.7%,45.5%,0.0%,2.27,31.8%,94.7%,38.9%,31.6%,2.54,4.0%
2024 Brisbane R16,L vs Rune,59.3%,44.4%,5.5%,2/3,1.74,23.1%,45.6%,53.8%,1.8%,1.57,34.9%,87.5%,35.7%,12.5%,1.96,8.6%
2023 Metz F,L vs Humbert,60.0%,29.6%,15.6%,3/4,2.41,11.4%,55.2%,25.0%,10.3%,2.45,21.1%,68.8%,36.4%,25.0%,2.38,0.0%
2023 Metz SF,W vs Herbert,56.5%,65.7%,1.6%,1/0,2.49,29.7%,50.0%,60.9%,0.0%,2.33,45.8%,92.3%,75.0%,7.7%,2.77,0.0%
2023 Bastad R16,L vs Ruud,67.2%,35.9%,3.4%,2/0,2.14,4.7%,58.1%,33.3%,3.2%,2.14,6.9%,91.3%,38.1%,4.3%,2.14,0.0%
2023 Wimbledon R128,L vs Mannarino,66.3%,37.7%,2.5%,0/2,2.38,7.4%,66.7%,35.3%,2.0%,2.39,10.3%,79.2%,42.1%,4.2%,2.33,0.0%
2023 Rome R32,L vs Sinner,87.7%,36.6%,11.1%,0/9,2.39,1.4%,83.7%,36.6%,6.1%,2.34,2.2%,96.8%,36.7%,19.4%,2.46,0.0%
2023 Madrid R32,L vs Medvedev,74.8%,49.4%,3.4%,4/0,2.42,7.1%,70.1%,48.9%,3.0%,2.36,16.2%,91.3%,50.0%,4.3%,2.47,0.0%
Career (24 matches),,67.2%,43.5%,5.7%,38.6%,2.31,14.7%,61.3%,41.6%,3.4%,2.23,23.9%,85.2%,46.1%,10.7%,2.43,2.3%
