Match,Result,BP Games,BP Conv/BPG,BreakBack%,BPF Games,Hold/BPFG,Consol%,SvForSet,SvStaySet,SvForMatch,SvStayMatch
2026 Australian Open R64,L vs Tien,19% (3/16),67% (2/3),0/7,53% (9/17),0% (0/9),1/1,0/0,2/4,0/0,0/1
2026 Adelaide QF,L vs Humbert,25% (2/8),0% (0/2),0/3,57% (4/7),0% (0/4),0/0,0/0,1/2,0/0,1/1
2025 Chengdu SF,L vs Musetti,0% (0/8),- (0/0),0/3,63% (5/8),20% (1/5),0/0,0/0,1/2,0/0,0/1
2025 Gstaad R16,L vs Bublik,22% (2/9),50% (1/2),0/3,50% (4/8),0% (0/4),1/1,0/0,0/1,0/0,0/0
2025 Rome R128,L vs De Jong,22% (2/9),0% (0/2),0/1,56% (5/9),40% (2/5),0/0,0/0,0/2,0/0,0/1
2025 Australian Open R128,L vs Alcaraz,23% (3/13),67% (2/3),1/6,62% (8/13),0% (0/8),2/2,0/1,0/2,0/0,0/0
2025 United Cup SF,L vs Hurkacz,0% (0/9),- (0/0),0/3,38% (3/8),0% (0/3),0/0,0/0,1/1,0/0,0/0
2024 US Open R128,W vs Koepfer,50% (10/20),70% (7/10),2/3,33% (7/21),43% (3/7),6/7,3/5,0/1,1/2,0/0
2024 Wimbledon R128,L vs Humbert,21% (5/24),60% (3/5),1/6,38% (9/24),22% (2/9),3/3,1/2,1/2,0/0,0/0
2024 Rome R128,W vs Marozsan,67% (6/9),67% (4/6),0/0,0% (0/8),- (0/0),2/2,0/0,0/0,0/0,0/0
2024 Madrid R64,L vs Alcaraz,29% (2/7),100% (2/2),2/6,100% (8/8),13% (1/8),0/2,0/0,0/1,0/0,0/1
2024 Miami R64,L vs Hurkacz,0% (0/16),- (0/0),0/2,20% (3/15),33% (1/3),0/0,0/0,1/1,0/0,1/1
2024 Dubai R32,L vs Medvedev,20% (2/10),100% (2/2),1/3,55% (6/11),17% (1/6),1/2,0/1,0/2,0/0,0/1
2024 Rotterdam R16,W vs Rune,15% (2/13),100% (2/2),0/2,23% (3/13),33% (1/3),2/2,2/2,0/0,1/1,0/0
2024 Marseille R16,L vs Hurkacz,22% (2/9),100% (2/2),2/5,75% (6/8),17% (1/6),0/2,0/0,1/1,0/0,1/1
2024 Brisbane R16,L vs Rune,33% (5/15),20% (1/5),0/3,47% (7/15),57% (4/7),0/0,0/0,2/2,0/0,1/1
2023 Metz F,L vs Humbert,11% (1/9),0% (0/1),0/2,44% (4/9),25% (1/4),0/0,0/0,1/2,0/0,0/1
2023 Metz SF,W vs Herbert,40% (4/10),75% (3/4),0/1,30% (3/10),67% (2/3),2/3,2/2,0/0,1/1,0/0
2023 US Open R128,L vs Norrie,8% (1/13),0% (0/1),0/5,50% (6/12),17% (1/6),0/0,0/0,1/1,0/0,0/0
2023 Bastad R16,L vs Ruud,22% (2/9),50% (1/2),0/2,56% (5/9),20% (1/5),1/1,0/0,0/2,0/0,0/1
2026 (2 matches),,20.8%,40.0%,0.0%,54.2%,0.0%,100.0%,-,50.0%,-,50.0%
2025 (5 matches),,14.6%,42.9%,6.3%,54.3%,12.0%,100.0%,0.0%,25.0%,-,0.0%
2024 (9 matches),,27.6%,67.6%,26.7%,39.8%,28.6%,70.0%,60.0%,50.0%,66.7%,60.0%
2023 (9 matches),,28.7%,54.8%,3.4%,43.4%,26.1%,75.0%,62.5%,58.3%,50.0%,50.0%
2022 (1 matches),,11.1%,100.0%,25.0%,66.7%,33.3%,0.0%,-,100.0%,-,-
Career (46 matches),,35.3%,67.9%,25.3%,45.5%,22.7%,67.9%,59.5%,47.5%,63.6%,47.6%
