Match,Result,GP Conv,BP Conv,SP Conv,MP Conv,BP Saved,SP Saved,MP Saved,TB SPW,TB RPW
2026 Australian Open R64,L vs Tien,80% (8/10),50% (2/4),1/2,0/0,31% (4/13),0/3,0/1,- (0/0),- (0/0)
2026 Adelaide QF,L vs Humbert,60% (3/5),0% (0/3),0/0,0/0,43% (3/7),0/2,0/1,- (0/0),- (0/0)
2025 Chengdu SF,L vs Musetti,57% (4/7),- (0/0),0/0,0/0,50% (4/8),1/3,0/1,- (0/0),- (0/0)
2025 Gstaad R16,L vs Bublik,67% (4/6),33% (1/3),0/0,0/0,43% (3/7),0/2,0/1,- (0/0),- (0/0)
2025 Rome R128,L vs De Jong,38% (6/16),0% (0/3),0/0,0/0,57% (4/7),1/3,1/2,- (0/0),- (0/0)
2025 Australian Open R128,L vs Alcaraz,56% (5/9),50% (2/4),0/0,0/0,58% (11/19),7/10,4/5,- (0/0),- (0/0)
2025 United Cup SF,L vs Hurkacz,45% (5/11),- (0/0),0/0,0/0,25% (1/4),1/3,0/1,- (0/0),- (0/0)
2024 US Open R128,W vs Koepfer,65% (17/26),44% (7/16),3/3,1/1,56% (5/9),1/2,0/0,- (0/0),- (0/0)
2024 Wimbledon R128,L vs Humbert,57% (17/30),30% (3/10),2/2,0/0,56% (9/16),5/8,1/2,56% (5/9),40% (4/10)
2024 Rome R128,W vs Marozsan,73% (8/11),67% (4/6),2/2,1/1,- (0/0),0/0,0/0,- (0/0),- (0/0)
2024 Madrid R64,L vs Alcaraz,25% (1/4),67% (2/3),0/0,0/0,36% (4/11),0/2,0/1,- (0/0),- (0/0)
2024 Miami R64,L vs Hurkacz,72% (13/18),- (0/0),1/1,0/0,50% (2/4),0/2,0/1,100% (5/5),50% (2/4)
2024 Dubai R32,L vs Medvedev,46% (6/13),50% (2/4),0/0,0/0,44% (4/9),2/4,1/2,- (0/0),- (0/0)
2024 Rotterdam R16,W vs Rune,61% (11/18),67% (2/3),2/2,1/1,67% (4/6),1/2,0/0,- (0/0),- (0/0)
2024 Marseille R16,L vs Hurkacz,33% (3/9),40% (2/5),0/0,0/0,38% (3/8),2/4,2/3,- (0/0),- (0/0)
2024 Brisbane R16,L vs Rune,52% (12/23),17% (1/6),1/1,0/0,70% (7/10),1/3,0/1,- (0/0),- (0/0)
2023 Metz F,L vs Humbert,67% (6/9),0% (0/1),0/0,0/0,57% (4/7),1/3,1/2,- (0/0),- (0/0)
2023 Metz SF,W vs Herbert,90% (9/10),43% (3/7),2/2,1/1,67% (2/3),0/0,0/0,- (0/0),- (0/0)
2023 US Open R128,L vs Norrie,58% (7/12),0% (0/1),0/0,0/0,50% (5/10),0/3,0/1,- (0/0),- (0/0)
2023 Bastad R16,L vs Ruud,83% (5/6),33% (1/3),0/0,0/0,43% (3/7),0/2,0/1,- (0/0),- (0/0)
2026 (2 matches),,73.3%,28.6%,50.0%,-,35.0%,0.0%,0.0%,-,-
2025 (5 matches),,49.0%,30.0%,-,-,51.1%,47.6%,50.0%,-,-
2024 (9 matches),,57.9%,43.4%,100.0%,100.0%,52.1%,44.4%,40.0%,71.4%,42.9%
2023 (9 matches),,73.5%,30.9%,50.0%,40.0%,55.3%,30.4%,36.4%,57.1%,46.2%
2022 (1 matches),,38.5%,100.0%,-,-,69.2%,50.0%,50.0%,-,-
Career (46 matches),,61.4%,42.2%,65.3%,62.1%,52.1%,40.9%,39.1%,61.5%,57.1%
