Event,Yrs,Surface,M,W,L,Win%,TB,W,L,TB%,First,Last,Best,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
Australian Open,4,Hard,5,1,4,20.0%,0,0,0,-,2023,2026,R64,5,0.74,3.8%,2.3%,60.7%,63.3%,42.7%,55.2%,33.3%,54.1%,45.8%
Roland Garros,3,Clay,9,5,4,55.6%,6,4,2,66.7%,2023,2025,R64,9,0.98,4.8%,2.4%,59.2%,66.8%,44.7%,57.8%,41.4%,57.1%,47.5%
Wimbledon,3,Grass,3,0,3,0.0%,3,1,2,33.3%,2023,2025,R128,3,0.73,7.3%,5.1%,60.1%,67.8%,47.0%,59.5%,29.7%,52.8%,28.6%
US Open,4,Hard,5,1,4,20.0%,0,0,0,-,2022,2025,R64,5,0.76,5.9%,5.1%,55.9%,61.9%,44.6%,54.3%,34.8%,44.2%,31.0%
Olympics,1,,1,0,1,0.0%,0,0,0,-,2024,2024,R64,1,0.73,0.0%,1.7%,88.1%,61.5%,57.1%,61.0%,28.3%,72.7%,100.0%
Davis Cup,3,,4,2,2,50.0%,1,0,1,0.0%,2024,2026,,0,,,,,,,,,,
Miami Masters,4,Hard,8,4,4,50.0%,9,5,4,55.6%,2023,2026,R32,8,0.88,6.9%,3.1%,64.8%,71.3%,50.4%,64.0%,31.8%,63.3%,30.8%
Indian Wells Masters,4,Hard,6,2,4,33.3%,3,2,1,66.7%,2023,2026,R64,6,0.86,7.4%,3.9%,55.6%,66.5%,49.7%,59.1%,35.4%,48.8%,37.0%
Dubai,3,Hard,7,2,5,28.6%,5,3,2,60.0%,2023,2026,R32,7,0.85,8.0%,3.7%,59.5%,70.8%,51.7%,63.0%,31.4%,67.3%,35.7%
Adelaide,2,Hard,7,5,2,71.4%,2,2,0,100.0%,2024,2026,QF,7,1.02,7.9%,3.8%,63.4%,71.6%,49.1%,63.4%,37.4%,56.8%,40.0%
Brisbane,2,Hard,3,1,2,33.3%,0,0,0,-,2024,2026,R16,3,1.03,6.4%,0.9%,58.2%,71.1%,56.5%,65.0%,35.9%,66.7%,35.3%
Metz,3,Hard,7,4,3,57.1%,0,0,0,-,2023,2025,F,7,1.04,8.5%,3.8%,60.6%,74.9%,52.3%,66.0%,35.5%,55.9%,39.5%
