Match,Result,SnV Freq,SnV W%,Net Freq,Net W%,FH: Wnr%,DTL Wnr%,IO Wnr%,BH: Wnr%,DTL Wnr%,Drop: Freq,Wnr%,RallyAgg,ReturnAgg
1996 Tokyo Outdoor F,L vs Sampras,22.7%,66.7%,27.8%,68.6%,13.5%,0.0%,0.0%,15.7%,100.0%,0.0%,-,-4,-2
1993 Canada SF,L vs Martin,12.0%,83.3%,15.2%,76.5%,13.2%,28.6%,0.0%,5.1%,25.0%,0.6%,0.0%,-66,-82
Career (2 matches),,18.1%,71.4%,21.8%,71.2%,13.3%,22.2%,0.0%,11.1%,40.0%,0.3%,0.0%,-38,-42
