Match,Result,RiP%,RiP W%,RetWnr%,FH/BH,RDI,Slice%,1st: RiP%,RiP W%,RetWnr%,RDI,Slice%,2nd: RiP%,RiP W%,RetWnr%,RDI,Slice%
2022 Paris R16,L vs Auger Aliassime,60.4%,43.8%,3.8%,1/1,2.38,0.0%,60.0%,38.1%,0.0%,2.24,0.0%,73.3%,54.5%,13.3%,2.55,0.0%
2022 Paris R32,W vs Fritz,77.7%,48.3%,6.3%,6/1,2.40,1.1%,72.3%,40.4%,1.5%,2.26,2.0%,87.0%,57.5%,13.0%,2.58,0.0%
2022 Paris R64,W vs Murray,68.1%,53.2%,5.5%,2/3,2.36,21.9%,63.3%,48.4%,2.0%,2.19,38.1%,91.2%,58.1%,11.8%,2.61,0.0%
2022 Brest CH R32,W vs Lokoli,79.2%,60.7%,1.3%,1/0,2.44,3.1%,78.4%,55.0%,0.0%,2.36,4.8%,87.5%,71.4%,4.2%,2.59,0.0%
2022 Metz R32,W vs Goffin,80.0%,55.8%,0.0%,0/0,2.31,13.9%,75.8%,40.0%,0.0%,2.40,23.8%,87.1%,70.4%,0.0%,2.17,0.0%
2022 Rennes CH R32,L vs Thiem,73.5%,41.0%,4.8%,4/0,2.38,16.1%,63.8%,33.3%,4.3%,2.58,27.3%,88.6%,48.4%,5.7%,2.16,3.4%
2022 s Hertogenbosch R16,L vs Medvedev,62.8%,42.9%,3.8%,1/2,2.36,0.0%,58.0%,37.9%,2.0%,2.33,0.0%,80.0%,50.0%,8.0%,2.42,0.0%
2022 Roland Garros R32,L vs Cilic,74.2%,42.9%,13.6%,8/1,2.18,3.1%,62.2%,47.8%,5.4%,2.09,5.9%,96.3%,38.5%,25.9%,2.28,0.0%
2022 Roland Garros R64,W vs Johnson,79.4%,57.6%,9.3%,9/1,2.52,24.3%,82.8%,47.2%,7.8%,2.48,27.3%,80.0%,75.0%,12.5%,2.63,15.8%
2022 Roland Garros R128,W vs Carreno Busta,77.9%,52.2%,5.5%,7/1,2.25,11.7%,77.4%,47.2%,1.1%,2.27,18.6%,87.2%,61.0%,14.9%,2.24,2.0%
2021 Moscow QF,L vs Karatsev,74.4%,37.5%,11.6%,2/3,2.31,1.9%,66.7%,35.0%,6.7%,2.24,0.0%,92.3%,41.7%,23.1%,2.36,3.4%
2021 Moscow R16,W vs Mcdonald,82.8%,56.6%,3.1%,1/1,2.28,13.8%,85.0%,61.8%,0.0%,2.25,28.6%,86.4%,47.4%,9.1%,2.30,0.0%
2021 Roland Garros R128,L vs Fucsovics,74.7%,50.0%,8.1%,3/5,2.36,1.8%,71.4%,47.5%,8.9%,2.37,2.2%,85.0%,52.9%,7.5%,2.30,0.0%
2020 Paris R64,L vs Paul,71.2%,48.9%,6.1%,2/2,2.59,15.5%,62.2%,46.4%,4.4%,2.41,26.8%,90.5%,52.6%,9.5%,2.83,0.0%
2020 Marseille QF,W vs Medvedev,92.5%,59.2%,0.0%,0/0,2.22,13.0%,93.3%,53.6%,0.0%,2.41,27.3%,91.3%,66.7%,0.0%,2.04,0.0%
2020 Rotterdam R16,L vs Monfils,78.9%,46.7%,5.3%,2/1,2.06,4.8%,75.0%,40.0%,2.5%,1.92,5.3%,100.0%,60.0%,13.3%,2.17,4.3%
2020 ATP Cup RR,W vs Harris,76.5%,61.3%,1.0%,1/0,2.63,5.8%,72.7%,62.5%,0.0%,2.55,8.1%,90.0%,59.3%,3.3%,2.83,0.0%
2019 Tokyo R32,W vs Andujar,81.0%,70.6%,4.8%,1/1,2.41,0.0%,78.6%,63.6%,3.6%,2.50,0.0%,92.3%,83.3%,7.7%,2.27,0.0%
2019 Washington R32,L vs Kyrgios,41.6%,53.1%,1.3%,0/1,1.91,2.5%,32.7%,43.8%,0.0%,1.93,3.4%,76.2%,62.5%,4.8%,1.85,0.0%
2019 Queens Club F,L vs Lopez,55.6%,50.0%,3.7%,3/1,2.38,60.4%,39.3%,58.3%,0.0%,2.29,89.6%,83.7%,44.4%,9.3%,2.47,31.3%
Career (79 matches),,70.7%,50.0%,4.0%,56.2%,2.32,17.2%,65.7%,45.2%,2.4%,2.30,22.5%,85.9%,56.3%,7.2%,2.35,10.1%
