Match,Result,Winners,UFEs,Ratio,Wnr/Pt,UFE/Pt,RallyWinners,RallyUFEs,RallyRatio,Rally Wnr/Pt,Rally UFE/Pt,FH Wnr/Pt,BH Wnr/Pt,vs Ratio,vs Wnr/Pt,vs UFE/Pt
2022 Paris Masters R16,L vs Auger Aliassime,10,20,0.5,9.3%,18.5%,8,20,0.4,8.7%,21.7%,4.3%,4.3%,1.3,25.9%,20.4%
2022 Paris Masters R32,W vs Fritz,19,36,0.5,8.5%,16.1%,15,34,0.4,7.1%,16.2%,4.8%,2.4%,0.6,17.4%,27.7%
2022 Paris Masters R64,W vs Murray,25,25,1.0,13.4%,13.4%,22,22,1.0,13.3%,13.3%,8.5%,4.8%,0.7,17.2%,25.8%
2022 Brest CH R32,W vs Lokoli,15,10,1.5,11.7%,7.8%,11,10,1.1,9.4%,8.5%,5.1%,4.3%,0.7,21.9%,29.7%
2022 Metz R32,W vs Goffin,11,17,0.6,9.6%,14.9%,10,15,0.7,9.3%,13.9%,6.5%,2.8%,0.5,13.2%,26.3%
2022 Rennes CH R32,L vs Thiem,15,27,0.6,9.2%,16.6%,10,25,0.4,6.7%,16.8%,5.4%,1.3%,1.2,22.7%,19.6%
2022 s Hertogenbosch R16,L vs Medvedev,15,26,0.6,9.7%,16.9%,15,24,0.6,10.5%,16.8%,6.3%,4.2%,0.8,16.9%,20.8%
2022 Roland Garros R32,L vs Cilic,8,29,0.3,5.7%,20.7%,7,27,0.3,5.5%,21.3%,2.4%,2.4%,1.2,27.9%,23.6%
2022 Roland Garros R64,W vs Johnson,28,29,1.0,13.4%,13.9%,23,27,0.9,11.7%,13.8%,6.1%,5.6%,0.7,18.2%,25.4%
2022 Roland Garros R128,W vs Carreno Busta,43,48,0.9,14.9%,16.7%,40,43,0.9,14.8%,15.9%,10.3%,4.4%,0.8,17.7%,22.9%
2021 Moscow QF,L vs Karatsev,14,20,0.7,12.7%,18.2%,12,19,0.6,11.2%,17.8%,0.9%,0.9%,1.3,34.5%,27.3%
2021 Moscow R16,W vs Mcdonald,19,17,1.1,17.6%,15.7%,19,14,1.4,18.4%,13.6%,7.8%,3.9%,0.7,23.1%,33.3%
2021 Wimbledon R128,L vs Lajovic,37,34,1.1,11.6%,10.7%,29,28,1.0,9.7%,9.4%,6.4%,2.7%,1.0,15.7%,15.0%
2021 Roland Garros R128,L vs Fucsovics,15,42,0.4,6.8%,19.1%,15,42,0.4,7.1%,20.0%,,,0.7,15.5%,21.4%
2021 Australian Open R128,L vs Tsitsipas,6,20,0.3,4.8%,16.1%,6,20,0.3,5.2%,17.2%,,,1.0,19.4%,19.4%
2020 Paris Masters R64,L vs Paul,14,22,0.6,8.7%,13.7%,12,17,0.7,8.1%,11.4%,4.0%,2.7%,0.8,20.5%,24.2%
2020 Roland Garros R128,L vs Shapovalov,21,34,0.6,7.6%,12.3%,21,34,0.6,8.5%,13.8%,,,0.8,17.7%,20.9%
2020 US Open R64,L vs Fritz,16,28,0.6,9.5%,16.6%,12,26,0.5,8.3%,17.9%,4.1%,3.4%,1.3,25.4%,18.9%
2020 US Open R128,W vs Safwat,28,22,1.3,15.6%,12.2%,18,20,0.9,11.0%,12.3%,7.4%,1.8%,0.5,13.3%,25.6%
2020 Marseille QF,W vs Medvedev,11,8,1.4,12.2%,8.9%,7,7,1.0,8.2%,8.2%,4.7%,2.4%,0.5,15.6%,33.3%
Career (166 matches),,4291,4730,0.9,13.2%,14.5%,3612,4316,0.8,12.2%,14.6%,5.3%,3.3%,0.8,17.3%,21.7%
