Match,Result,RallyLen,RLen-Serve,RLen-Return,1-3 W%,4-6 W%,7-9 W%,10+ W%,FH/GS,BH Slice%,FHP,FHP/100,BHP,BHP/100
2022 Paris R16,L vs Auger Aliassime,4.9,6.0,3.8,43.4%,20.0%,56.3%,57.1%,43.8%,4.7%,0.0,0.0,-2.0,-1.7
2022 Paris R32,W vs Fritz,6.5,7.1,5.9,47.0%,52.4%,50.0%,60.0%,52.9%,2.3%,9.5,3.3,8.0,2.8
2022 Paris R64,W vs Murray,5.9,6.5,5.4,51.1%,58.8%,53.3%,53.5%,43.1%,3.4%,9.5,5.2,6.5,2.5
2022 Brest CH R32,W vs Lokoli,5.2,5.3,5.2,60.6%,59.1%,46.7%,60.0%,46.9%,1.3%,7.0,5.8,9.0,6.0
2022 Metz R32,W vs Goffin,6.0,5.6,6.3,57.1%,55.0%,66.7%,52.0%,43.6%,3.5%,5.5,4.6,10.0,6.1
2022 Rennes CH R32,L vs Thiem,5.1,6.1,4.1,45.7%,45.0%,37.5%,46.2%,42.5%,2.5%,0.0,0.0,1.0,0.5
2022 s Hertogenbosch R16,L vs Medvedev,5.7,7.4,3.9,41.0%,51.4%,63.6%,43.3%,47.1%,1.0%,-1.0,-0.6,3.5,1.8
2022 Roland Garros R32,L vs Cilic,5.0,5.7,4.2,32.9%,39.4%,53.3%,40.9%,45.3%,3.1%,-5.5,-4.8,-7.0,-4.5
2022 Roland Garros R64,W vs Johnson,4.7,4.6,4.8,53.6%,63.6%,43.8%,69.6%,44.9%,5.9%,5.5,3.3,11.5,5.8
2022 Roland Garros R128,W vs Carreno Busta,6.3,6.6,6.0,48.7%,53.0%,45.0%,52.4%,54.3%,2.2%,21.0,5.4,-4.0,-1.2
2021 Moscow QF,L vs Karatsev,4.3,4.8,3.4,49.2%,34.6%,30.0%,27.3%,45.3%,9.6%,-7.0,-9.7,-5.5,-5.9
2021 Moscow R16,W vs Mcdonald,6.1,5.3,6.7,54.3%,70.4%,35.7%,61.9%,49.3%,5.9%,12.0,9.2,2.5,1.7
2021 Roland Garros R128,L vs Fucsovics,7.9,9.1,6.4,39.2%,43.2%,47.2%,53.0%,48.2%,3.5%,12.5,3.5,-3.5,-0.9
2020 Paris R64,L vs Paul,5.4,5.5,5.4,40.0%,51.4%,42.9%,69.2%,42.2%,3.3%,4.5,3.6,3.0,1.5
2020 Marseille QF,W vs Medvedev,6.4,6.8,6.2,63.6%,75.0%,50.0%,66.7%,52.3%,5.6%,11.0,10.0,4.0,3.5
2020 Rotterdam R16,L vs Monfils,8.9,9.9,8.1,48.7%,58.8%,35.7%,31.6%,48.5%,3.5%,-5.0,-2.6,-0.5,-0.2
2020 ATP Cup RR,W vs Harris,6.1,7.5,5.2,49.4%,71.0%,42.9%,57.1%,49.9%,0.9%,19.0,9.4,4.5,2.0
2019 Tokyo R32,W vs Andujar,6.6,7.6,5.8,46.4%,76.2%,72.7%,61.9%,44.7%,1.5%,0.0,0.0,7.0,5.3
2019 Washington R32,L vs Kyrgios,3.7,4.4,3.1,42.3%,66.7%,72.7%,50.0%,40.2%,5.7%,4.0,6.2,9.0,7.9
2019 Queens Club F,L vs Lopez,5.3,7.4,3.1,36.9%,62.2%,67.6%,46.9%,45.6%,2.3%,21.5,10.6,19.5,7.7
Career (79 matches),,5.4,6.0,4.9,46.7%,51.3%,53.3%,51.6%,49.0%,3.2%,7.5,4.4,3.5,1.9
