Match,Result,BP Games,BP Conv/BPG,BreakBack%,BPF Games,Hold/BPFG,Consol%,SvForSet,SvStaySet,SvForMatch,SvStayMatch
2022 Paris R16,L vs Auger Aliassime,25% (2/8),0% (0/2),0/3,50% (4/8),0% (0/4),0/0,0/0,0/1,0/0,0/1
2022 Paris R32,W vs Fritz,29% (5/17),80% (4/5),0/2,29% (5/17),40% (2/5),2/4,2/2,2/3,1/1,0/0
2022 Paris R64,W vs Murray,50% (8/16),75% (6/8),1/3,40% (6/15),33% (2/6),3/5,1/1,2/3,0/0,1/1
2022 Brest CH R32,W vs Lokoli,78% (7/9),57% (4/7),0/1,11% (1/9),0% (0/1),4/4,2/2,0/0,1/1,0/0
2022 Metz R32,W vs Goffin,56% (5/9),80% (4/5),1/1,11% (1/9),0% (0/1),3/3,1/1,0/0,1/1,0/0
2022 Rennes CH R32,L vs Thiem,21% (3/14),67% (2/3),1/4,31% (4/13),0% (0/4),2/2,1/1,2/2,0/0,1/1
2022 s Hertogenbosch R16,L vs Medvedev,36% (4/11),25% (1/4),0/3,36% (4/11),25% (1/4),1/1,0/1,1/1,0/0,1/1
2022 Roland Garros R32,L vs Cilic,17% (2/12),100% (2/2),2/7,73% (8/11),0% (0/8),1/2,0/0,1/2,0/0,0/0
2022 Roland Garros R64,W vs Johnson,53% (8/15),88% (7/8),1/4,31% (5/16),20% (1/5),5/6,1/2,1/1,0/1,0/0
2022 Roland Garros R128,W vs Carreno Busta,42% (10/24),90% (9/10),4/8,43% (10/23),10% (1/10),5/8,2/2,1/2,0/0,0/0
2021 Moscow QF,L vs Karatsev,22% (2/9),100% (2/2),1/4,60% (6/10),17% (1/6),0/2,0/0,1/2,0/0,0/1
2021 Moscow R16,W vs Mcdonald,56% (5/9),100% (5/5),0/1,13% (1/8),0% (0/1),2/3,0/0,0/0,0/0,0/0
2021 Roland Garros R128,L vs Fucsovics,43% (6/14),67% (4/6),2/7,67% (10/15),20% (2/10),2/4,0/0,3/4,0/0,2/2
2021 Australian Open R128,L vs Tsitsipas,0% (0/11),- (0/0),0/6,64% (7/11),0% (0/7),0/0,0/0,2/3,0/0,0/1
2020 Paris R64,L vs Paul,23% (3/13),100% (3/3),0/4,43% (6/14),17% (1/6),3/3,1/1,1/2,0/0,0/1
2020 Roland Garros R128,L vs Shapovalov,45% (9/20),78% (7/9),3/10,67% (14/21),21% (3/14),3/6,0/1,0/1,0/0,0/1
2020 US Open R64,L vs Fritz,20% (3/15),33% (1/3),0/4,36% (5/14),0% (0/5),1/1,0/0,4/5,0/0,1/1
2020 US Open R128,W vs Safwat,38% (5/13),100% (5/5),1/1,14% (2/14),50% (1/2),5/5,3/3,0/0,1/1,0/0
2020 Marseille QF,W vs Medvedev,63% (5/8),100% (5/5),0/1,13% (1/8),0% (0/1),3/3,0/0,0/0,0/0,0/0
2020 Rotterdam R16,L vs Monfils,38% (3/8),67% (2/3),1/5,67% (6/9),0% (0/6),1/2,0/0,0/1,0/0,0/1
2022 (10 matches),,40.0%,72.2%,27.8%,36.4%,14.6%,74.3%,83.3%,66.7%,75.0%,75.0%
2021 (4 matches),,30.2%,84.6%,16.7%,54.5%,12.5%,44.4%,-,66.7%,-,50.0%
2020 (9 matches),,35.5%,83.7%,20.6%,40.8%,25.5%,79.3%,85.7%,60.0%,100.0%,25.0%
2019 (34 matches),,40.5%,62.0%,26.1%,37.6%,36.9%,73.5%,63.9%,67.6%,69.2%,57.1%
2018 (60 matches),,41.8%,68.6%,22.3%,32.1%,30.3%,72.6%,71.4%,82.1%,72.2%,78.3%
Career (453 matches),,38.6%,71.0%,24.2%,35.1%,32.2%,77.2%,77.6%,72.5%,81.4%,71.8%
