Date,Tournament,Surface,Rd,Rk,vRk,,Score,DR,A%,DF%,1stIn,1st%,2nd%,BPSvd,Time
21-May-2018,Lyon,Clay,F,75,8,(1) Dominic Thiem [AUT] d. Simon,3-6 7-6(1) 6-1,0.84,4.7%,1.9%,53.8%,63.2%,51.0%,5/9,2:25
01-Jan-2018,Pune,Hard,F,89,14,Simon d. (2) Kevin Anderson [RSA],7-6(4) 6-2,1.60,1.5%,1.5%,81.5%,73.6%,75.0%,4/5,1:36
21-Sep-2015,Metz,Hard,F,10,17,(3) Jo Wilfried Tsonga [FRA] d. (2) Simon,7-6(5) 1-6 6-2,1.06,3.3%,3.3%,62.6%,70.2%,55.9%,5/7,
16-Feb-2015,Marseille,Hard,F,17,21,(5) Simon d. (7) Gael Monfils [FRA],6-4 1-6 7-6(4),0.90,2.7%,1.8%,59.8%,64.2%,42.2%,6/11,2:29
05-Oct-2014,Shanghai Masters,Hard,F,29,3,(3) Roger Federer [SUI] d. Simon,7-6(6) 7-6(2),0.63,3.3%,1.1%,51.1%,60.9%,63.6%,6/7,1:53
16-Sep-2013,Metz,Hard,F,16,8,(2) Simon d. (1) Jo Wilfried Tsonga [FRA],6-4 6-3,1.35,0.0%,1.9%,50.9%,77.8%,57.7%,4/5,1:11
24-Sep-2012,Bangkok,Hard,F,19,14,(2) Richard Gasquet [FRA] d. (4) Simon,6-2 6-1,0.43,6.3%,0.0%,58.3%,46.4%,35.0%,3/8,1:08
18-Jul-2011,Hamburg,Clay,F,18,14,(5) Simon d. (3) Nicolas Almagro [ESP],6-4 4-6 6-4,0.97,4.8%,0.8%,58.9%,68.5%,45.1%,15/18,2:38
12-Oct-2008,Madrid Masters,Hard,F,16,4,(4) Andy Murray [GBR] d. Simon,6-4 7-6(6),0.76,1.3%,1.3%,54.7%,70.7%,55.9%,3/4,1:35
12-Feb-2007,Marseille,Hard,F,58,17,Simon d. (7) Marcos Baghdatis [CYP],6-4 7-6(3),1.06,5.2%,0.0%,57.1%,72.7%,45.5%,2/4,1:37
