Match,Result,BP Games,BP Conv/BPG,BreakBack%,BPF Games,Hold/BPFG,Consol%,SvForSet,SvStaySet,SvForMatch,SvStayMatch
1989 Wimbledon SF,L vs Graf,43% (3/7),0% (0/3),0/4,63% (5/8),0% (0/5),0/0,0/0,1/2,0/0,0/1
1989 Key Biscayne F,L vs Sabatini,31% (4/13),100% (4/4),2/7,58% (7/12),0% (0/7),2/3,0/0,0/0,0/0,0/0
1988 Roland Garros R32,L vs Sanchez Vicario,70% (7/10),86% (6/7),3/6,91% (10/11),20% (2/10),2/6,0/1,3/4,0/0,2/2
1988 Houston F,W vs Navratilova,75% (6/8),83% (5/6),1/1,38% (3/8),67% (2/3),3/3,0/0,0/0,0/0,0/0
1988 Key Biscayne F,L vs Graf,30% (3/10),67% (2/3),0/4,70% (7/10),43% (3/7),1/2,0/0,0/0,0/0,0/0
1988 Australian Open F,L vs Graf,20% (2/10),100% (2/2),0/4,44% (4/9),0% (0/4),2/2,0/0,2/2,0/0,2/2
1988 Australian Open QF,W vs Porwik,63% (5/8),100% (5/5),1/1,13% (1/8),0% (0/1),4/4,1/1,0/0,0/0,0/0
1987 Fed Cup RR,L vs Graf,0% (0/8),- (0/0),0/3,57% (4/7),0% (0/4),0/0,0/0,0/1,0/0,0/0
1987 Wimbledon SF,L vs Navratilova,27% (4/15),50% (2/4),0/4,53% (8/15),50% (4/8),0/1,0/0,1/1,0/0,1/1
1987 Roland Garros SF,L vs Navratilova,38% (3/8),100% (3/3),2/5,100% (8/8),13% (1/8),0/3,0/0,1/3,0/0,1/2
1987 Key Biscayne F,L vs Graf,43% (3/7),67% (2/3),2/5,88% (7/8),0% (0/7),0/2,0/0,0/2,0/0,0/1
1986 Wimbledon SF,L vs Mandlikova,42% (5/12),80% (4/5),1/5,58% (7/12),29% (2/7),3/4,0/1,2/2,0/0,0/0
1986 Roland Garros F,W vs Navratilova,46% (6/13),83% (5/6),2/4,38% (5/13),20% (1/5),3/4,1/1,1/1,0/0,0/0
1986 Hilton Head F,L vs Graf,64% (7/11),71% (5/7),2/5,64% (7/11),0% (0/7),2/5,0/0,1/3,0/0,1/2
1986 Boca Raton F,W vs Graf,56% (5/9),100% (5/5),1/2,22% (2/9),0% (0/2),4/5,2/2,0/0,1/1,0/0
1985 Australian Open F,L vs Navratilova,38% (5/13),40% (2/5),1/3,62% (8/13),38% (3/8),1/2,1/1,0/2,0/0,0/1
1985 Australian Open SF,W vs Kohde Kilsch,60% (6/10),83% (5/6),1/2,33% (3/9),33% (1/3),3/4,0/1,0/0,0/1,0/0
1985 Wimbledon SF,W vs Rinaldi Stunkel,86% (6/7),83% (5/6),0/0,29% (2/7),100% (2/2),5/5,2/2,0/0,1/1,0/0
1985 Roland Garros F,W vs Navratilova,69% (11/16),82% (9/11),2/6,71% (12/17),42% (5/12),3/8,1/3,1/1,0/2,0/0
1985 Roland Garros SF,W vs Sabatini,56% (5/9),100% (5/5),0/1,13% (1/8),0% (0/1),4/4,1/2,0/0,0/0,0/0
1989 (2 matches),,35.0%,57.1%,18.2%,60.0%,0.0%,66.7%,-,50.0%,-,0.0%
1988 (5 matches),,50.0%,87.0%,31.3%,54.3%,28.0%,70.6%,50.0%,83.3%,-,100.0%
1987 (4 matches),,26.3%,70.0%,23.5%,71.1%,18.5%,0.0%,-,28.6%,-,50.0%
1986 (4 matches),,51.1%,82.6%,37.5%,46.7%,14.3%,66.7%,75.0%,66.7%,100.0%,50.0%
1985 (6 matches),,57.6%,81.6%,33.3%,44.6%,37.9%,71.4%,53.8%,33.3%,33.3%,0.0%
Career (59 matches),,51.9%,82.1%,36.0%,48.4%,24.8%,66.7%,71.4%,57.8%,71.4%,52.0%
