Match,Result,Winners,UFEs,Ratio,Wnr/Pt,UFE/Pt,RallyWinners,RallyUFEs,RallyRatio,Rally Wnr/Pt,Rally UFE/Pt,FH Wnr/Pt,BH Wnr/Pt,vs Ratio,vs Wnr/Pt,vs UFE/Pt
1989 Wimbledon SF,L vs Graf,7,21,0.3,6.4%,19.1%,6,16,0.4,6.1%,16.3%,4.1%,2.0%,0.8,17.3%,20.9%
1989 Houston F,L vs Seles,24,42,0.6,16.4%,28.8%,24,38,0.6,17.1%,27.1%,10.0%,5.7%,1.1,16.4%,15.1%
1989 Key Biscayne F,L vs Sabatini,20,42,0.5,13.2%,27.6%,19,40,0.5,13.1%,27.6%,6.9%,6.2%,0.8,14.5%,17.8%
1989 Boca Raton F,L vs Graf,13,33,0.4,7.9%,20.0%,13,30,0.4,8.7%,20.1%,6.0%,2.7%,0.7,18.2%,26.1%
1988 Wimbledon SF,L vs Navratilova,29,18,1.6,17.9%,11.1%,29,15,1.9,18.8%,9.7%,9.7%,9.1%,2.3,24.1%,10.5%
1988 Roland Garros R32,L vs Sanchez Vicario,29,56,0.5,16.8%,32.4%,29,52,0.6,17.4%,31.1%,14.4%,3.0%,0.6,11.0%,17.3%
1988 Houston F,W vs Navratilova,14,11,1.3,12.7%,10.0%,14,11,1.3,13.5%,10.6%,8.7%,4.8%,0.5,20.0%,38.2%
1988 Tampa F,W vs Sanchez Vicario,11,39,0.3,8.3%,29.5%,11,38,0.3,8.5%,29.2%,6.9%,1.5%,0.4,12.1%,31.8%
1988 Key Biscayne F,L vs Graf,18,38,0.5,12.9%,27.3%,17,34,0.5,12.8%,25.6%,6.0%,6.8%,0.5,9.4%,18.7%
1988 Australian Open F,L vs Graf,8,28,0.3,7.0%,24.6%,8,25,0.3,7.6%,23.8%,3.8%,3.8%,0.8,14.9%,19.3%
1988 Australian Open SF,W vs Navratilova,26,14,1.9,18.4%,9.9%,26,12,2.2,19.8%,9.2%,9.2%,10.7%,0.7,16.3%,22.0%
1988 Australian Open QF,W vs Porwik,16,4,4.0,18.4%,4.6%,16,3,5.3,19.3%,3.6%,7.2%,12.0%,1.1,17.2%,16.1%
1987 Los Angeles F,L vs Graf,8,27,0.3,7.7%,26.0%,8,25,0.3,8.2%,25.5%,3.1%,5.1%,0.8,22.1%,28.8%
1987 Fed Cup RR,L vs Graf,3,19,0.2,3.3%,21.1%,3,16,0.2,3.6%,19.3%,2.4%,1.2%,0.9,17.8%,18.9%
1987 Wimbledon SF,L vs Navratilova,44,18,2.4,22.4%,9.2%,44,17,2.6,23.3%,9.0%,12.7%,10.6%,1.8,25.0%,13.8%
1987 Roland Garros SF,L vs Navratilova,13,22,0.6,11.8%,20.0%,13,20,0.7,12.5%,19.2%,7.7%,4.8%,1.1,19.1%,18.2%
1987 Key Biscayne F,L vs Graf,6,21,0.3,7.1%,25.0%,6,19,0.3,7.5%,23.8%,3.8%,3.8%,0.7,16.7%,23.8%
1986 US Open SF,L vs Sukova,17,11,1.5,15.7%,10.2%,17,7,2.4,17.9%,7.4%,11.6%,6.3%,1.1,22.2%,19.4%
1986 Wimbledon SF,L vs Mandlikova,25,12,2.1,15.5%,7.5%,25,10,2.5,16.6%,6.6%,10.6%,6.0%,2.5,24.8%,9.9%
1986 Roland Garros F,W vs Navratilova,31,32,1.0,19.1%,19.8%,30,26,1.2,19.6%,17.0%,13.7%,5.9%,1.2,17.9%,15.4%
Career (72 matches),,1393,1476,0.9,13.9%,14.8%,1378,1312,1.1,14.5%,13.8%,7.8%,6.6%,0.9,17.5%,20.0%
