Match,Result,SnV Freq,SnV W%,Net Freq,Net W%,FH: Wnr%,DTL Wnr%,IO Wnr%,BH: Wnr%,DTL Wnr%,Drop: Freq,Wnr%,RallyAgg,ReturnAgg
2000 WTA Tour Championships SF,L vs Hingis,1.3%,0.0%,11.9%,47.1%,19.6%,18.8%,100.0%,9.5%,26.3%,0.4%,100.0%,53,52
2000 Moscow F,L vs Hingis,0.0%,-,6.4%,66.7%,24.4%,27.8%,50.0%,8.7%,16.7%,0.0%,-,150,74
1999 Leipzig R16,W vs Testud,1.7%,100.0%,5.8%,85.7%,37.0%,43.8%,50.0%,7.3%,25.0%,0.0%,-,102,93
1999 Hilton Head F,L vs Hingis,0.0%,-,14.5%,66.7%,11.4%,13.0%,0.0%,10.6%,30.4%,2.3%,50.0%,-6,-13
1998 Miami F,L vs Williams,0.0%,-,6.2%,77.8%,9.7%,13.3%,0.0%,8.3%,18.2%,1.4%,0.0%,18,-8
1998 Key Biscayne QF,W vs Davenport,1.1%,100.0%,6.4%,81.8%,9.2%,20.8%,0.0%,19.7%,27.3%,3.8%,70.0%,49,32
1997 Wimbledon SF,L vs Hingis,6.0%,66.7%,19.1%,68.0%,21.2%,46.7%,0.0%,9.4%,14.3%,3.0%,50.0%,132,80
Career (7 matches),,1.4%,66.7%,10.0%,67.7%,16.9%,23.4%,42.9%,10.4%,23.3%,1.7%,50.0%,59,37
