Match,Result,GP Conv,BP Conv,SP Conv,MP Conv,BP Saved,SP Saved,MP Saved,TB SPW,TB RPW
2000 WTA Tour Championships SF,L vs Hingis,38% (5/13),60% (3/5),0/0,0/0,64% (9/14),1/3,1/2,25% (1/4),20% (1/5)
1999 Leipzig R16,W vs Testud,53% (8/15),57% (4/7),2/3,1/1,80% (4/5),0/0,0/0,- (0/0),- (0/0)
1999 Hilton Head F,L vs Hingis,50% (5/10),20% (2/10),0/0,0/0,50% (4/8),0/2,0/1,- (0/0),- (0/0)
1998 Key Biscayne F,L vs Williams,70% (7/10),50% (4/8),1/1,0/0,50% (5/10),0/2,0/1,- (0/0),- (0/0)
1998 Key Biscayne QF,W vs Davenport,69% (9/13),25% (5/20),2/7,1/3,69% (9/13),0/1,0/0,- (0/0),- (0/0)
1997 Wimbledon SF,L vs Hingis,100% (1/1),50% (4/8),0/0,0/0,36% (4/11),3/5,1/2,- (0/0),- (0/0)
2000 (1 matches),,38.5%,60.0%,-,-,64.3%,33.3%,50.0%,25.0%,20.0%
1999 (2 matches),,52.0%,35.3%,66.7%,100.0%,61.5%,0.0%,0.0%,-,-
1998 (2 matches),,69.6%,32.1%,37.5%,33.3%,60.9%,0.0%,0.0%,-,-
1997 (1 matches),,100.0%,50.0%,-,-,36.4%,60.0%,50.0%,-,-
Career (6 matches),,56.5%,37.9%,45.5%,50.0%,57.4%,30.8%,33.3%,25.0%,20.0%
