Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2000 WTA Tour Championships SF,L vs Hingis,1.06,0.78,55.4,3.0,2.4%,58.5%,0.0%,40.0%,36.4%,37.9%
1999 Leipzig R16,W vs Testud,1.14,1.58,43.1,2.4,6.3%,65.6%,0.0%,60.0%,60.0%,42.9%
1999 Hilton Head F,L vs Hingis,0.95,0.71,53.5,2.7,0.0%,56.7%,0.0%,44.8%,38.2%,35.5%
1998 Key Biscayne F,L vs Williams,0.91,0.78,48.7,7.6,5.3%,68.4%,2.9%,44.1%,31.6%,42.9%
1998 Key Biscayne QF,W vs Davenport,1.19,1.24,57.1,2.8,0.0%,48.9%,0.0%,64.3%,48.9%,41.5%
1997 Wimbledon SF,L vs Hingis,0.88,0.68,54.0,2.7,0.0%,42.3%,0.0%,29.2%,41.5%,57.5%
2000 (1 matches),,1.06,0.78,55.4,3.0,2.4%,58.5%,0.0%,40.0%,36.4%,37.9%
1999 (2 matches),,1.05,1.07,48.4,2.6,3.2%,61.3%,0.0%,52.5%,48.4%,39.0%
1998 (2 matches),,1.06,1.02,53.3,4.0,2.4%,57.8%,1.3%,55.3%,41.0%,42.1%
1997 (1 matches),,0.88,0.68,54.0,2.7,0.0%,42.3%,0.0%,29.2%,41.5%,57.5%
Career (6 matches),,1.02,0.93,52.3,3.0,2.4%,57.1%,0.5%,48.2%,42.5%,43.6%
