Split,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR
Hard,228,130,98,57.0%,290-242,54.5%,2595-2456,51.4%,30-26,53.6%,226,73.1%,29.5%,4.4%,5.4%,60.6%,67.7%,49.3%,60.4%,41.2%,50.6%,1.04
Clay,59,30,29,50.8%,66-69,48.9%,647-645,50.1%,6-12,33.3%,58,67.7%,33.2%,2.5%,5.8%,60.6%,63.7%,48.2%,57.6%,42.5%,50.0%,1.00
Grass,7,2,5,28.6%,6-10,37.5%,64-82,43.8%,1-0,100.0%,7,71.6%,14.1%,5.6%,4.5%,68.9%,65.7%,45.0%,59.3%,35.0%,47.7%,0.86
Finals,11,6,5,54.5%,12-14,46.2%,119-127,48.4%,1-0,100.0%,11,72.1%,24.4%,4.6%,3.5%,63.7%,65.1%,52.2%,60.4%,38.8%,49.2%,0.98
Semi-finals,18,11,7,61.1%,25-18,58.1%,207-192,51.9%,3-2,60.0%,18,75.3%,29.1%,4.2%,4.1%,62.9%,68.0%,50.2%,61.4%,41.0%,51.0%,1.06
Quarter-finals,44,18,26,40.9%,42-59,41.6%,456-512,47.1%,4-8,33.3%,44,65.9%,28.3%,3.8%,4.5%,62.0%,62.6%,48.4%,57.2%,40.1%,48.6%,0.94
vs Righties,219,111,108,50.7%,253-253,50.0%,2397-2396,50.0%,27-28,49.1%,217,70.9%,29.1%,4.1%,5.6%,61.1%,66.3%,48.3%,59.3%,41.0%,50.0%,1.01
vs Lefties,45,29,16,64.4%,63-46,57.8%,550-499,52.4%,4-8,33.3%,45,75.9%,29.5%,3.9%,4.3%,60.7%,68.4%,50.4%,61.3%,41.0%,51.1%,1.06
