Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2022 US Open R128,L vs Medvedev,1.19,0.63,30.5,2.3,0.0%,50.0%,0.0%,32.4%,27.8%,34.4%
2022 Wimbledon R128,L vs Schwartzman,0.91,0.72,35.1,2.6,2.3%,43.2%,4.7%,44.2%,53.2%,35.6%
2022 Acapulco R32,W vs Dimitrov,1.14,1.12,77.6,3.1,0.0%,51.5%,0.0%,68.7%,35.0%,43.9%
2021 Little Rock CH Q1,W vs Battistone,0.93,2.77,35.2,2.1,40.9%,81.8%,27.8%,83.3%,52.6%,51.4%
2019 Little Rock CH R64,W vs Johns,0.92,1.26,56.4,3.1,-,61.8%,-,53.3%,53.3%,63.0%
2019 Savannah CH R64,L vs Vukic,1.02,0.72,70.3,2.0,0.0%,64.1%,0.0%,57.1%,32.4%,21.9%
2019 Tallahassee CH R32,L vs Sandgren,0.82,0.49,36.6,2.7,0.0%,39.1%,0.0%,63.2%,30.8%,29.2%
2019 Tallahassee CH R64,W vs Zhurbin,0.95,1.23,58.0,4.9,4.3%,63.0%,0.0%,59.5%,51.0%,48.9%
2019 M15 Sunrise FL R16,L vs Popko,1.05,0.81,59.6,3.7,0.0%,42.9%,0.0%,48.4%,45.7%,38.2%
2019 M15 Sunrise FL R32,W vs Alves,1.13,1.57,34.7,2.2,0.0%,67.9%,4.0%,52.0%,51.6%,58.6%
2019 M25 Calabasas CA SF,W vs Baird,1.00,2.78,26.7,2.0,0.0%,85.0%,10.5%,78.9%,54.1%,45.9%
2019 M25 Calabasas CA R32,W vs Schneider,0.96,1.55,49.4,2.8,0.0%,56.0%,0.0%,60.9%,66.7%,68.2%
2019 Drummondville CH R64,L vs Brouwer,0.80,0.69,49.7,2.4,3.4%,62.1%,7.7%,57.7%,48.8%,18.9%
2019 Cuernavaca CH R16,L vs Quiroz,0.80,0.74,58.4,2.4,7.7%,51.3%,2.9%,68.6%,41.3%,34.1%
2019 Cuernavaca CH R64,W vs Song,1.04,1.34,60.1,3.3,2.6%,60.5%,2.8%,69.4%,48.6%,41.9%
2019 Dallas CH R64,L vs Rybakov,1.03,0.52,40.2,2.0,3.7%,51.9%,0.0%,40.7%,36.0%,17.4%
2019 Cleveland CH R32,L vs Schnur,1.00,0.82,58.0,2.8,0.0%,65.9%,8.1%,48.6%,33.3%,36.4%
2019 Cleveland CH R64,W vs Wessels,1.05,1.22,65.4,2.5,2.0%,63.3%,2.3%,69.8%,41.2%,37.0%
2019 Newport Beach CH Q1,L vs Cressy,1.01,0.81,50.5,3.3,0.0%,37.5%,0.0%,53.1%,42.4%,45.2%
2019 Columbus CH R64,L vs Wolf,0.84,0.75,57.0,2.1,9.1%,63.6%,0.0%,48.1%,35.7%,41.5%
2022 (3 matches),,1.07,0.85,52.5,2.6,0.7%,48.7%,1.4%,52.4%,39.2%,38.8%
2021 (1 matches),,0.93,2.77,35.2,2.1,40.9%,81.8%,27.8%,83.3%,52.6%,51.4%
2019 (18 matches),,0.97,0.98,54.5,2.6,1.9%,57.7%,2.1%,58.2%,43.4%,41.6%
2018 (12 matches),,1.00,0.91,62.4,2.6,2.3%,52.2%,2.6%,57.7%,40.6%,41.6%
2017 (23 matches),,1.03,0.96,51.9,2.5,3.5%,56.5%,3.3%,60.4%,37.7%,40.4%
Career (97 matches),,1.01,0.98,54.2,2.6,3.3%,56.9%,4.0%,58.8%,40.0%,41.5%
