Match,Result,RallyLen,RLen-Serve,RLen-Return,1-3 W%,4-6 W%,7-9 W%,10+ W%,FH/GS,BH Slice%,FHP,FHP/100,BHP,BHP/100
2022 Acapulco R32,W vs Dimitrov,4.4,4.7,4.0,56.8%,44.4%,42.4%,50.0%,66.1%,16.7%,13.5,5.0,-5.5,-5.1
2021 Little Rock CH Q1,W vs Battistone,2.6,2.2,2.9,57.1%,75.0%,100.0%,100.0%,50.0%,10.7%,14.0,30.4,13.5,28.7
2017 Indian Wells R128,L vs Young,4.2,4.4,3.9,50.6%,47.1%,40.9%,33.3%,56.2%,9.4%,0.0,0.0,-3.0,-2.9
2014 Valencia R32,L vs Klizan,4.2,4.1,4.2,56.7%,24.0%,21.4%,54.5%,48.5%,17.1%,-3.5,-4.1,-4.0,-4.8
Career (4 matches),,4.0,4.2,3.8,55.3%,47.0%,38.6%,47.9%,58.3%,14.0%,6.0,4.5,0.3,0.3
