Match,Result,BP Games,BP Conv/BPG,BreakBack%,BPF Games,Hold/BPFG,Consol%,SvForSet,SvStaySet,SvForMatch,SvStayMatch
2022 US Open R128,L vs Medvedev,25% (3/12),67% (2/3),2/8,67% (8/12),0% (0/8),0/2,0/0,0/0,0/0,0/0
2022 Wimbledon R128,L vs Schwartzman,50% (6/12),50% (3/6),2/6,69% (9/13),0% (0/9),0/3,0/0,0/3,0/0,0/1
2022 Acapulco R32,W vs Dimitrov,38% (6/16),67% (4/6),0/4,35% (6/17),33% (2/6),2/4,1/2,2/2,1/2,0/0
2021 Little Rock CH Q1,W vs Battistone,63% (5/8),80% (4/5),0/0,0% (0/8),- (0/0),4/4,2/2,0/0,1/1,0/0
2019 Little Rock CH R64,W vs Johns,70% (7/10),86% (6/7),2/4,42% (5/12),0% (0/5),3/5,1/2,0/0,1/1,0/0
2019 Savannah CH R64,L vs Vukic,20% (2/10),50% (1/2),1/3,40% (4/10),25% (1/4),0/0,0/0,1/1,0/0,0/0
2019 Tallahassee CH R32,L vs Sandgren,11% (1/9),100% (1/1),0/4,50% (4/8),0% (0/4),0/1,0/0,2/2,0/0,1/1
2019 Tallahassee CH R64,W vs Zhurbin,69% (9/13),67% (6/9),0/3,38% (5/13),40% (2/5),3/4,0/0,1/1,0/0,0/0
2019 M15 Sunrise FL R16,L vs Popko,36% (4/11),100% (4/4),1/5,60% (6/10),0% (0/6),0/4,0/1,0/1,0/0,0/0
2019 M15 Sunrise FL R32,W vs Alves,75% (6/8),100% (6/6),1/2,38% (3/8),33% (1/3),3/5,1/1,0/0,1/1,0/0
2019 M25 Calabasas CA SF,W vs Baird,63% (5/8),80% (4/5),0/0,0% (0/8),- (0/0),4/4,2/2,0/0,1/1,0/0
2019 M25 Calabasas CA R32,W vs Schneider,100% (7/7),100% (7/7),2/2,57% (4/7),50% (2/4),4/5,0/0,0/0,0/0,0/0
2019 Drummondville CH R64,L vs Brouwer,27% (3/11),33% (1/3),1/2,40% (4/10),25% (1/4),1/1,0/0,2/3,0/0,1/1
2019 Cuernavaca CH R16,L vs Quiroz,45% (5/11),20% (1/5),0/2,36% (4/11),50% (2/4),0/1,0/0,1/1,0/0,0/0
2019 Cuernavaca CH R64,W vs Song,60% (6/10),67% (4/6),1/2,36% (4/11),50% (2/4),3/3,1/1,0/0,1/1,0/0
2019 Dallas CH R64,L vs Rybakov,13% (1/8),0% (0/1),0/3,86% (6/7),33% (2/6),0/0,0/0,0/1,0/0,0/0
2019 Cleveland CH R32,L vs Schnur,36% (4/11),50% (2/4),1/2,36% (4/11),25% (1/4),2/2,0/0,0/1,0/0,0/1
2019 Cleveland CH R64,W vs Wessels,41% (7/17),57% (4/7),0/2,29% (5/17),40% (2/5),4/4,2/2,3/4,1/1,1/1
2019 Newport Beach CH Q1,L vs Cressy,40% (4/10),75% (3/4),2/5,89% (8/9),25% (2/8),1/3,0/1,0/1,0/0,0/0
2019 Columbus CH R64,L vs Wolf,50% (5/10),40% (2/5),1/4,40% (4/10),0% (0/4),0/1,0/1,1/1,0/0,0/0
2022 (3 matches),,37.5%,60.0%,22.2%,54.8%,8.7%,22.2%,50.0%,40.0%,50.0%,0.0%
2021 (1 matches),,62.5%,80.0%,-,0.0%,-,100.0%,100.0%,-,100.0%,-
2019 (18 matches),,45.7%,69.8%,29.6%,43.3%,24.7%,64.0%,61.5%,64.7%,100.0%,75.0%
2018 (12 matches),,41.3%,75.4%,41.3%,49.3%,20.9%,63.4%,43.8%,70.6%,50.0%,77.8%
2017 (23 matches),,36.2%,75.3%,22.1%,40.9%,22.7%,76.8%,73.7%,73.9%,87.5%,87.5%
Career (97 matches),,40.5%,72.4%,26.0%,43.8%,25.5%,69.7%,68.7%,60.6%,77.1%,66.7%
