Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2022,12,4,8,33.3%,10-21,32.3%,121-167,42.0%,1-1,50.0%,12,63.9%,19.7%,1.9%,5.8%,72.3%,61.5%,42.8%,56.3%,36.5%,46.7%,0.83,QF (Delray Beach)
2021,1,0,1,0.0%,0-2,0.0%,6-12,33.3%,0-0,-,1,55.6%,11.1%,1.8%,1.8%,76.4%,54.8%,61.5%,56.4%,32.7%,44.9%,0.75,R32 (Acapulco)
2020,1,0,1,0.0%,1-2,33.3%,11-18,37.9%,1-0,100.0%,1,50.0%,21.4%,1.1%,5.6%,68.5%,54.1%,57.1%,55.1%,31.7%,43.9%,0.71,R32 (Delray Beach)
2018,1,0,1,0.0%,0-2,0.0%,5-12,29.4%,0-0,-,1,50.0%,11.1%,3.5%,8.8%,50.9%,65.5%,35.7%,50.9%,28.0%,40.2%,0.57,R32 (Houston)
2017,11,2,9,18.2%,5-19,20.8%,89-130,40.6%,0-3,0.0%,11,65.7%,16.4%,5.8%,6.5%,59.3%,66.7%,45.2%,58.0%,34.2%,46.1%,0.81,R16 (2x)
2016,5,3,2,60.0%,6-5,54.5%,45-44,50.6%,0-0,-,5,65.9%,35.6%,7.1%,8.1%,55.3%,68.1%,43.9%,57.3%,41.1%,49.3%,0.96,QF (s Hertogenbosch)
2015,2,0,2,0.0%,0-4,0.0%,12-26,31.6%,0-0,-,2,31.6%,31.6%,0.9%,5.3%,44.2%,48.0%,36.5%,41.6%,42.2%,41.9%,0.72,R32 (2x)
2014,1,0,1,0.0%,0-2,0.0%,6-12,33.3%,0-0,-,1,55.6%,11.1%,3.6%,7.3%,56.4%,61.3%,50.0%,56.4%,35.5%,45.3%,0.81,R32 (Valencia)
2013,1,0,1,0.0%,1-2,33.3%,14-18,43.8%,1-0,100.0%,1,60.0%,25.0%,3.7%,2.8%,43.5%,74.5%,42.6%,56.5%,36.0%,46.1%,0.83,R32 (Newport)
Career,35,9,26,25.7%,23-59,28.0%,309-439,41.3%,3-4,42.9%,35,61.6%,20.9%,3.7%,6.1%,63.1%,63.1%,44.0%,56.1%,36.2%,46.3%,0.82,
