Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2019 Gstaad R32,L vs Vesely,0.88,0.73,50.4,3.8,-,54.3%,-,63.6%,40.0%,28.1%
2019 Antalya R32,L vs Celikbilek,0.84,0.84,57.6,2.7,-,72.1%,-,63.6%,33.3%,29.8%
2019 Geneva R16,L vs Zverev,0.92,0.62,48.0,2.7,-,36.4%,-,50.0%,41.9%,34.5%
2019 Munich R32,L vs Klizan,0.94,0.76,48.3,2.0,7.7%,51.3%,5.4%,48.6%,50.0%,30.0%
2019 Budapest R32,L vs Djere,1.03,0.84,77.4,17.0,4.9%,50.8%,9.1%,70.9%,28.6%,36.7%
2019 Miami R128,L vs Kecmanovic,1.26,0.65,56.1,2.2,2.5%,42.5%,10.0%,62.5%,26.9%,21.7%
2019 Phoenix CH R32,L vs Donskoy,0.81,0.78,61.6,2.5,0.0%,61.5%,14.7%,67.6%,32.6%,35.7%
2019 Indian Wells R128,L vs Bolt,0.96,0.68,42.6,2.3,4.4%,53.3%,17.1%,68.3%,23.9%,32.5%
2019 Marseille R32,L vs Humbert,0.82,0.76,46.7,2.0,11.8%,79.4%,10.7%,60.7%,31.6%,22.2%
2019 Rotterdam R16,L vs Nishikori,0.99,0.55,41.3,2.0,4.0%,48.0%,13.0%,52.2%,37.5%,17.4%
2019 Rotterdam R32,W vs Copil,1.08,2.88,48.5,2.0,34.8%,82.6%,20.0%,85.0%,47.1%,39.4%
2019 Rotterdam Q2,L vs Simon,0.97,0.78,65.5,2.3,6.3%,54.2%,6.7%,66.7%,31.9%,31.8%
2019 Rotterdam Q1,W vs Stakhovsky,1.40,1.87,41.9,2.1,16.7%,80.0%,4.0%,64.0%,27.6%,46.2%
2019 Montpellier R16,L vs Albot,0.94,0.79,66.6,2.7,17.5%,59.6%,7.5%,71.7%,36.7%,20.9%
2019 Montpellier R32,W vs Hurkacz,1.10,1.41,61.2,2.4,18.4%,73.7%,14.3%,68.6%,34.1%,40.0%
2019 Pune QF,L vs Karlovic,0.90,0.84,61.5,2.2,12.2%,75.6%,13.5%,73.0%,29.5%,17.9%
2019 Pune R16,W vs Chung,1.17,1.48,39.4,3.9,-,54.5%,-,66.7%,40.6%,60.0%
2018 Basel R16,L vs Simon,1.04,0.73,63.5,2.8,3.6%,49.1%,13.7%,68.6%,23.1%,35.1%
2018 Basel R32,W vs Sock,0.93,1.24,61.3,2.8,6.3%,62.5%,15.4%,65.4%,42.1%,55.9%
2018 Stockholm F,L vs Tsitsipas,0.85,0.45,43.5,2.2,14.3%,60.7%,15.4%,65.4%,17.9%,21.7%
2019 (17 matches),,0.99,0.88,55.7,2.5,10.0%,60.2%,10.8%,65.5%,34.6%,32.0%
2018 (42 matches),,1.06,1.06,51.5,3.0,9.3%,65.0%,10.7%,63.3%,34.6%,36.9%
2017 (21 matches),,0.97,0.98,50.4,2.7,11.0%,63.8%,13.2%,66.1%,35.3%,35.1%
2016 (25 matches),,1.05,1.02,50.6,2.7,9.6%,64.4%,13.7%,64.3%,34.0%,34.7%
2015 (21 matches),,1.03,0.99,51.1,2.5,11.5%,65.4%,11.6%,62.5%,34.3%,35.2%
Career (264 matches),,1.03,1.06,52.1,2.8,10.1%,65.5%,11.9%,64.7%,35.1%,36.6%
