Match,Result,Avg Speed,1st Avg,1st StDev,1st T Avg,1st Wide Avg,Max 1st,Min 1st,2nd Avg,2nd StDev,2nd T Avg,2nd Wide Avg,Max 2nd,Min 2nd
2018 Wimbledon R16,L vs Nishikori,115.4,121.2,9.4,123.9,115.4,132,96,106.1,6.6,108.3,107.3,118,89
2018 Wimbledon R32,W vs Zverev,117.7,122.3,9.7,124.3,118.6,132,94,105.1,8.6,110.3,103.6,121,76
2018 Wimbledon R64,W vs Dzumhur,119.9,125.7,7.3,126.9,122.2,135,104,108.8,7.3,112.7,110.3,123,87
2018 Wimbledon R128,W vs Clarke,117.3,124.3,6.3,124.9,122.2,133,100,106.8,7.0,111.6,107.8,126,89
2017 Wimbledon R32,L vs Djokovic,119.3,126.8,8.7,129.5,118.5,136,96,105.1,8.1,108.9,106.5,123,89
2017 Wimbledon R64,W vs Del Potro,117.8,125.3,10.3,130.3,120.1,137,98,104.9,8.7,111.7,102.1,130,90
2017 Roland Garros R128,L vs Cilic,115.7,125.1,7.2,,,136,96,102.9,8.2,,,113,83
2016 Roland Garros R16,L vs Goffin,114.2,120.9,6.9,,,130,95,107.6,8.5,,,125,70
2016 Roland Garros R32,W vs Tsonga,120.4,123.6,4.8,123.3,124.3,131,114,109.3,7.2,119.0,111.0,119,99
2015 Roland Garros R64,L vs Mahut,119.1,128.6,4.7,,,136,106,106.4,9.8,,,133,71
2015 Roland Garros R128,W vs Sijsling,118.8,128.5,5.0,,,136,106,103.9,7.4,,,123,84
2015 Australian Open R128,L vs Kokkinakis,116.9,126.4,9.0,,,138,97,104.7,5.7,,,115,90
2014 US Open R64,L vs Thiem,113.5,123.2,11.0,,,137,93,98.8,6.7,,,115,85
2014 US Open R128,W vs De Schepper,118.9,126.8,10.6,,,137,99,98.5,7.8,,,113,85
2014 Wimbledon R64,L vs Stakhovsky,116.2,120.9,11.0,,,136,93,107.0,5.3,,,117,94
2014 Roland Garros SF,L vs Djokovic,116.8,125.2,9.3,,,136,101,103.5,8.5,,,131,92
2014 Roland Garros QF,W vs Berdych,117.7,128.3,9.6,,,139,102,101.7,8.1,,,132,82
2014 Roland Garros R16,W vs Federer,116.4,127.0,10.5,,,138,74,98.4,7.8,,,118,83
2014 Roland Garros R32,W vs Stepanek,121.9,128.5,9.0,,,139,100,107.1,10.9,,,139,90
2014 Roland Garros R64,W vs Bagnis,114.8,126.0,8.7,,,136,104,102.1,6.4,,,118,90
Career (32 matches),,117.3,124.7,8.3,126.2,119.5,139,63,104.4,7.3,110.8,106.7,139,70
