Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2023,3,1,2,33.3%,3-4,42.9%,31-36,46.3%,1-0,100.0%,3,73.5%,15.6%,9.9%,6.1%,56.6%,75.8%,46.7%,63.2%,35.7%,49.5%,0.97,R16 (Ottignies Louvain)
2022,20,10,10,50.0%,23-23,50.0%,218-232,48.4%,5-3,62.5%,20,70.5%,25.2%,9.0%,5.5%,55.9%,70.7%,43.3%,58.6%,39.1%,49.1%,0.94,F (Zug)
2021,10,3,7,30.0%,7-15,31.8%,101-111,47.6%,0-4,0.0%,10,73.3%,23.3%,11.0%,7.9%,51.9%,74.9%,44.7%,60.4%,37.1%,49.0%,0.94,QF (Biella 2)
2020,16,11,5,68.8%,23-16,59.0%,193-179,51.9%,3-3,50.0%,16,85.5%,17.2%,12.1%,7.3%,56.5%,76.2%,53.0%,66.1%,34.0%,50.4%,1.00,W (Pau)
2019,4,0,4,0.0%,1-7,12.5%,32-46,41.0%,0-2,0.0%,4,71.1%,12.5%,6.9%,13.8%,48.3%,75.4%,43.0%,58.6%,34.5%,46.3%,0.83,R32 (4x)
2018,18,9,9,50.0%,19-23,45.2%,203-211,49.0%,2-5,28.6%,18,79.4%,20.3%,8.5%,7.5%,54.5%,74.4%,49.2%,62.9%,37.0%,49.7%,1.00,SF (Bordeaux)
2017,3,1,2,33.3%,2-2,50.0%,17-18,48.6%,0-0,-,2,72.2%,23.5%,10.9%,12.6%,55.5%,80.3%,35.8%,60.5%,36.3%,48.7%,0.92,R16 (Prostejov)
2015,1,0,1,0.0%,1-2,33.3%,16-19,45.7%,1-1,50.0%,1,87.5%,5.9%,10.1%,7.2%,60.9%,72.6%,42.6%,60.9%,26.9%,46.3%,0.69,R32 (Vancouver)
2013,3,1,2,33.3%,3-4,42.9%,36-31,53.7%,0-2,0.0%,3,87.9%,21.9%,13.8%,3.7%,56.2%,81.1%,50.5%,67.7%,35.5%,51.7%,1.10,R16 (Heilbronn)
2012,11,7,4,63.6%,15-10,60.0%,131-112,53.9%,2-2,50.0%,11,82.6%,24.6%,12.0%,6.6%,51.8%,79.4%,49.5%,65.0%,38.0%,51.7%,1.09,F (Eckental)
2008,3,2,1,66.7%,5-2,71.4%,35-23,60.3%,1-0,100.0%,0,,,,,,,,,,,,QF (Bermuda)
2007,27,23,4,85.2%,47-16,74.6%,347-268,56.4%,7-3,70.0%,0,,,,,,,,,,,,W (3x)
2006,31,17,14,54.8%,40-32,55.6%,362-325,52.7%,3-7,30.0%,0,,,,,,,,,,,,W (Eckental)
2005,2,1,1,50.0%,2-2,50.0%,20-17,54.1%,0-1,0.0%,0,,,,,,,,,,,,R16 (Prague2)
2004,1,0,1,0.0%,0-2,0.0%,6-13,31.6%,0-1,0.0%,0,,,,,,,,,,,,R32 (Zell)
Career,153,86,67,56.2%,191-160,54.4%,1748-1641,51.6%,25-34,42.4%,88,78.0%,21.1%,10.2%,7.1%,54.6%,74.9%,47.3%,62.4%,36.7%,49.7%,0.97,
