Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2023,1,1,0,100.0%,2-1,66.7%,15-13,53.6%,1-0,100.0%,0,,,,,,,,,,,,
2021,3,0,3,0.0%,0-6,0.0%,19-37,33.9%,0-0,-,3,60.7%,3.6%,5.3%,8.8%,51.8%,75.0%,37.8%,57.1%,18.3%,40.2%,0.43,
2020,6,4,2,66.7%,11-6,64.7%,97-82,54.2%,2-2,50.0%,4,88.4%,13.0%,11.1%,4.1%,59.6%,75.3%,59.6%,68.9%,30.8%,50.4%,0.99,
2019,20,4,16,20.0%,13-31,29.5%,189-253,42.8%,4-5,44.4%,20,72.4%,13.4%,9.9%,6.7%,55.4%,72.8%,44.4%,60.1%,32.7%,46.4%,0.82,R16 (4x)
2018,18,11,7,61.1%,29-26,52.7%,277-270,50.6%,4-6,40.0%,18,84.4%,17.3%,10.3%,5.7%,57.7%,75.6%,51.7%,65.5%,34.4%,50.2%,1.00,F (Stockholm)
2017,14,6,8,42.9%,17-22,43.6%,182-197,48.0%,2-4,33.3%,14,81.5%,15.9%,12.0%,6.5%,54.8%,77.3%,47.3%,63.7%,35.2%,49.4%,0.97,QF (Gstaad)
2016,21,7,14,33.3%,18-33,35.3%,249-282,46.9%,2-6,25.0%,21,76.6%,17.7%,11.6%,6.1%,55.5%,73.9%,47.6%,62.2%,34.2%,48.3%,0.91,R16 (4x)
2015,35,11,24,31.4%,34-54,38.6%,403-458,46.8%,6-8,42.9%,35,75.9%,17.7%,12.2%,7.2%,58.3%,74.3%,44.4%,61.9%,34.6%,48.4%,0.91,SF (Vienna)
2014,59,39,20,66.1%,90-57,61.2%,788-681,53.6%,19-12,61.3%,59,85.3%,20.5%,13.7%,4.9%,59.9%,78.3%,50.7%,67.2%,36.3%,51.7%,1.11,W (2x)
2013,58,39,19,67.2%,97-55,63.8%,808-629,56.2%,13-10,56.5%,53,82.7%,25.8%,10.1%,4.6%,61.2%,76.1%,48.8%,65.5%,39.0%,52.3%,1.13,W (2x)
2012,35,17,18,48.6%,55-48,53.4%,515-497,50.9%,10-6,62.5%,29,80.2%,17.0%,13.2%,5.8%,59.4%,75.8%,48.3%,64.6%,33.9%,49.2%,0.96,QF (2x)
2011,40,18,22,45.0%,42-56,42.9%,461-498,48.1%,4-13,23.5%,40,80.2%,17.3%,12.3%,5.6%,61.1%,74.4%,47.0%,63.7%,34.8%,49.2%,0.96,W (Los Angeles)
2010,51,31,20,60.8%,69-49,58.5%,614-562,52.2%,12-10,54.5%,49,84.3%,19.1%,12.9%,4.7%,63.2%,76.1%,50.4%,66.6%,36.6%,51.1%,1.10,W (Delray Beach)
2009,46,20,26,43.5%,56-65,46.3%,592-611,49.2%,8-11,42.1%,43,78.7%,18.2%,11.7%,4.8%,62.9%,72.5%,47.5%,63.2%,34.7%,49.3%,0.94,QF (2x)
2008,44,23,21,52.3%,66-58,53.2%,628-594,51.4%,10-10,50.0%,41,83.1%,19.4%,11.7%,4.9%,60.1%,74.9%,50.4%,65.1%,36.2%,50.7%,1.04,QF (3x)
2007,26,11,15,42.3%,34-35,49.3%,339-317,51.7%,3-8,27.3%,22,80.7%,17.8%,9.6%,4.7%,63.7%,73.3%,46.5%,63.6%,33.5%,49.1%,0.92,QF (St. Petersburg)
2006,6,4,2,66.7%,10-8,55.6%,100-91,52.4%,2-4,33.3%,4,85.2%,16.1%,9.3%,2.3%,62.8%,76.4%,46.9%,65.4%,35.3%,49.9%,1.02,SF (St. Petersburg)
2005,2,0,2,0.0%,1-6,14.3%,25-41,37.9%,0-0,-,0,,,,,,,,,,,,
Career,485,246,239,50.7%,644-616,51.1%,6301-6113,50.8%,102-115,47.0%,455,81.2%,18.8%,11.8%,5.3%,60.1%,75.2%,48.4%,64.6%,35.4%,50.0%,1.00,
