Date,Tournament,Surface,Rd,Rk,vRk,,Score,DR,A%,DF%,1stIn,1st%,2nd%,BPSvd,Time
25-Jul-2022,Zug CH,Clay,F,365,172,Dominic Stricker [SUI] d. (Q) Gulbis,5-7 6-1 6-3,0.79,14.1%,9.4%,54.1%,78.3%,41.0%,9/13,2:10
24-Feb-2020,Pau CH,Hard,F,220,1039,Gulbis d. (WC) Jerzy Janowicz [POL],6-3 6-4,1.61,21.2%,7.7%,57.7%,90.0%,63.6%,1/1,1:09
15-Oct-2018,Stockholm,Hard,F,145,16,(3) Stefanos Tsitsipas [GRE] d. (Q) Gulbis,6-4 6-4,0.53,14.8%,3.7%,48.1%,84.6%,42.9%,0/2,1:21
18-May-2014,Nice,Clay,F,19,45,(2) Gulbis d. (7) Federico Delbonis [ARG],6-1 7-6(5),1.52,13.8%,9.2%,53.8%,91.4%,53.3%,3/3,1:39
17-Feb-2014,Marseille,Hard,F,23,10,(3) Gulbis d. (2) Jo Wilfried Tsonga [FRA],7-6(5) 6-4,1.37,21.2%,4.5%,62.1%,85.4%,64.0%,2/2,1:34
16-Sep-2013,St. Petersburg,Hard,F,36,74,(6) Gulbis d. Guillermo Garcia Lopez [ESP],3-6 6-4 6-0,1.38,3.0%,1.5%,62.7%,69.0%,56.0%,3/7,1:46
25-Feb-2013,Delray Beach,Hard,F,109,105,(Q) Gulbis d. Edouard Roger Vasselin [FRA],7-6(3) 6-3,1.38,7.8%,4.7%,67.2%,79.1%,47.6%,1/3,1:36
29-Oct-2012,Eckental CH,Carpet,F,151,131,(4) Daniel Brands [GER] d. (LL) Gulbis,7-6(0) 6-3,0.55,18.0%,4.9%,54.1%,81.8%,50.0%,3/4,1:20
25-Jul-2011,Los Angeles,Hard,F,84,9,Gulbis d. (1) Mardy Fish [USA],5-7 6-4 6-4,0.95,9.7%,6.8%,58.3%,71.7%,55.8%,3/5,2:43
22-Feb-2010,Delray Beach,Hard,F,72,33,Gulbis d. (2) Ivo Karlovic [CRO],6-2 6-3,1.64,12.5%,4.2%,60.4%,79.3%,57.9%,2/2,1:21
