Year,ATP Rank,Points,Elo Rank,Elo,hElo Rank,hElo,cElo Rank,cElo,gElo Rank,gElo,Doubles: ATP Rank,Points,D-Lo Rank,D-Lo
Current (2026-03-30),47,1005,58,1787,52,1748,59,1722,85,1595,,,,
2025,54,1000,47,1799,48,1748,37,1739,84,1600,,,,
2024,58,935,80,1741,71,1711,85,1668,102,1569,541,90,,
2023,64,805,74,1740,84,1667,73,1682,83,1591,,,,
2022,173,328,121,1662,136,1586,114,1619,,,,,,
2021,371,116,,,,,,,,,,,,
2020,527,61,,,,,,,,,490,86,,
2019,541,49,,,,,,,,,547,68,,
2017,,,,,,,,,,,1562,6,,
