Match,Result,RiP%,RiP W%,RetWnr%,FH/BH,RDI,Slice%,1st: RiP%,RiP W%,RetWnr%,RDI,Slice%,2nd: RiP%,RiP W%,RetWnr%,RDI,Slice%
2025 Almaty QF,L vs Medvedev,61.0%,33.3%,3.4%,2/0,2.50,14.3%,58.3%,35.7%,4.2%,2.50,20.8%,88.9%,25.0%,0.0%,2.50,0.0%
2025 Roland Garros R64,L vs Alcaraz,64.1%,47.5%,8.7%,5/3,2.30,2.2%,62.3%,46.5%,5.8%,2.11,3.4%,80.0%,50.0%,20.0%,2.62,0.0%
2025 Rome R128,W vs Fonseca,72.1%,46.9%,2.9%,1/1,2.33,2.2%,71.1%,55.6%,5.3%,2.34,4.0%,84.6%,36.4%,0.0%,2.31,0.0%
2025 Miami R128,L vs Monfils,61.4%,45.1%,2.4%,2/0,2.28,11.0%,55.6%,40.0%,3.7%,2.34,15.4%,80.8%,52.4%,0.0%,2.14,0.0%
2025 Doha R16,L vs Lehecka,60.9%,35.7%,13.0%,3/3,2.50,15.8%,60.6%,45.0%,6.1%,2.42,20.0%,61.5%,12.5%,30.8%,2.58,11.1%
2025 Rotterdam R16,L vs Rublev,67.9%,45.3%,6.4%,4/1,2.06,16.3%,63.0%,41.4%,10.9%,2.27,27.6%,75.0%,50.0%,0.0%,1.78,0.0%
2025 Hong Kong R16,W vs Rublev,65.9%,50.0%,7.1%,2/4,2.16,8.5%,58.5%,45.2%,7.5%,2.16,12.8%,86.2%,56.0%,6.9%,2.17,3.1%
2024 Vienna R32,L vs Machac,62.5%,31.4%,7.1%,3/1,2.18,15.9%,54.8%,17.6%,6.5%,2.23,25.0%,75.0%,44.4%,8.3%,2.09,0.0%
2024 US Open R64,L vs Medvedev,60.0%,47.4%,0.0%,0/0,-,7.0%,58.5%,58.3%,0.0%,-,12.2%,84.6%,39.4%,0.0%,-,0.0%
2024 Rome R128,L vs Shevchenko,77.8%,37.1%,4.4%,2/0,-,8.2%,71.4%,40.0%,7.1%,-,12.9%,88.2%,33.3%,0.0%,-,0.0%
2024 Miami QF,L vs Zverev,56.5%,51.4%,8.1%,1/4,2.21,1.9%,45.7%,42.9%,8.7%,2.22,3.1%,87.5%,64.3%,6.3%,2.19,0.0%
2024 Miami R16,W vs De Minaur,62.9%,51.3%,4.8%,3/0,2.15,1.6%,62.2%,56.5%,8.1%,2.06,2.2%,69.6%,43.8%,0.0%,2.39,0.0%
2024 Miami R64,W vs Rune,75.6%,71.0%,7.3%,1/2,1.87,5.6%,76.0%,78.9%,8.0%,1.81,7.1%,85.7%,58.3%,7.1%,2.06,0.0%
2024 Indian Wells R16,L vs Alcaraz,59.2%,31.0%,4.1%,1/1,-,13.0%,58.1%,27.8%,3.2%,-,24.0%,68.8%,36.4%,6.3%,-,0.0%
2024 Indian Wells R32,W vs Seyboth Wild,81.8%,60.0%,0.0%,0/0,-,11.5%,74.2%,47.8%,0.0%,-,25.0%,95.7%,72.7%,0.0%,-,0.0%
2024 Auckland R16,L vs Shelton,59.3%,42.9%,8.5%,2/3,2.53,12.5%,52.5%,38.1%,2.5%,2.70,17.4%,87.5%,50.0%,25.0%,2.11,0.0%
2023 Shanghai QF,L vs Hurkacz,57.1%,50.0%,5.7%,2/2,2.07,6.2%,44.7%,42.9%,6.4%,1.92,8.1%,86.4%,57.9%,4.5%,2.27,3.6%
2023 Shanghai R16,W vs Ruud,68.3%,51.2%,4.1%,4/1,2.27,15.1%,60.5%,44.9%,1.2%,2.28,21.2%,89.7%,60.0%,10.3%,2.22,0.0%
2023 Shanghai R32,W vs Lajovic,74.2%,63.3%,1.5%,0/1,-,24.3%,72.3%,61.8%,2.1%,-,42.9%,88.2%,66.7%,0.0%,-,0.0%
2023 Shanghai R64,W vs De Minaur,69.4%,55.8%,1.6%,1/0,-,12.8%,62.9%,45.5%,2.9%,-,15.2%,84.0%,66.7%,0.0%,-,7.1%
Career (23 matches),,65.2%,48.5%,4.5%,58.3%,2.23,11.4%,60.1%,45.5%,4.2%,2.20,17.3%,82.5%,52.9%,5.6%,2.28,1.9%
