Match,Result,GP Conv,BP Conv,SP Conv,MP Conv,BP Saved,SP Saved,MP Saved,TB SPW,TB RPW
2025 Almaty QF,L vs Medvedev,58% (7/12),0% (0/3),0/3,0/0,25% (1/4),3/5,3/4,- (0/0),- (0/0)
2025 Rome R128,W vs Fonseca,63% (10/16),67% (2/3),2/5,1/2,75% (3/4),0/0,0/0,67% (4/6),60% (3/5)
2025 Miami R128,L vs Monfils,73% (11/15),29% (2/7),1/1,0/0,57% (4/7),0/2,0/1,- (0/0),- (0/0)
2025 Doha R16,L vs Lehecka,67% (6/9),- (0/0),0/0,0/0,50% (3/6),2/4,2/3,- (0/0),- (0/0)
2025 Rotterdam R16,L vs Rublev,67% (10/15),50% (2/4),0/1,0/0,33% (1/3),2/4,2/3,42% (5/12),31% (4/13)
2025 Hong Kong R16,W vs Rublev,71% (12/17),44% (4/9),2/4,1/1,77% (10/13),0/1,0/0,- (0/0),- (0/0)
2024 Vienna R32,L vs Machac,58% (7/12),- (0/0),0/0,0/0,33% (1/3),0/2,0/1,50% (3/6),33% (2/6)
2024 US Open R64,L vs Medvedev,47% (7/15),67% (4/6),0/0,0/0,43% (6/14),5/8,3/4,67% (4/6),17% (1/6)
2024 Wimbledon R128,L vs Struff,76% (13/17),33% (2/6),1/2,0/0,57% (8/14),2/5,0/1,80% (4/5),50% (3/6)
2024 Rome R128,L vs Shevchenko,71% (5/7),- (0/0),0/0,0/0,33% (2/6),0/2,0/1,- (0/0),- (0/0)
2024 Miami QF,L vs Zverev,50% (8/16),0% (0/2),0/0,0/0,57% (4/7),0/2,0/1,- (0/0),- (0/0)
2024 Miami R16,W vs De Minaur,56% (9/16),43% (3/7),2/5,1/3,40% (2/5),0/1,0/0,- (0/0),- (0/0)
2024 Miami R64,W vs Rune,58% (7/12),100% (5/5),2/2,1/1,100% (3/3),0/0,0/0,- (0/0),- (0/0)
2024 Indian Wells R16,L vs Alcaraz,67% (6/9),0% (0/2),0/0,0/0,63% (5/8),0/2,0/1,- (0/0),- (0/0)
2024 Indian Wells R32,W vs Seyboth Wild,89% (8/9),44% (4/9),2/6,1/5,- (0/0),0/0,0/0,- (0/0),- (0/0)
2024 Auckland R16,L vs Shelton,75% (6/8),33% (1/3),0/0,0/0,63% (5/8),0/2,0/1,- (0/0),- (0/0)
2023 Shanghai QF,L vs Hurkacz,73% (8/11),67% (2/3),1/4,0/0,55% (6/11),0/2,0/1,- (0/0),- (0/0)
2023 Shanghai R16,W vs Ruud,59% (13/22),14% (2/14),2/3,1/2,73% (8/11),0/1,0/0,100% (5/5),40% (2/5)
2023 Shanghai R32,W vs Lajovic,80% (8/10),29% (4/14),2/9,1/3,67% (2/3),0/0,0/0,- (0/0),- (0/0)
2023 Shanghai R64,W vs De Minaur,83% (10/12),60% (3/5),2/2,1/1,67% (2/3),0/0,0/0,- (0/0),- (0/0)
2025 (6 matches),,66.7%,38.5%,35.7%,66.7%,59.5%,43.8%,63.6%,50.0%,38.9%
2024 (10 matches),,62.8%,47.5%,46.7%,33.3%,52.9%,29.2%,30.0%,64.7%,33.3%
2023 (7 matches),,72.1%,37.7%,44.8%,50.0%,61.8%,20.0%,0.0%,61.9%,35.0%
2022 (1 matches),,59.1%,66.7%,66.7%,100.0%,50.0%,0.0%,-,-,-
2021 (1 matches),,72.7%,-,-,-,33.3%,50.0%,0.0%,-,-
Career (36 matches),,64.7%,43.0%,47.5%,48.4%,52.5%,36.5%,40.0%,55.4%,40.7%
