Date,Tournament,Surface,Rd,Rk,vRk,,Score,DR,A%,DF%,1stIn,1st%,2nd%,BPSvd,Time
18-Mar-2026,Miami Masters,Hard,R128,46,39,Joao Fonseca [BRA] d. Marozsan,6-4 3-6 6-2,0.90,9.5%,4.8%,63.1%,73.6%,48.4%,5/8,1:50
04-Mar-2026,Indian Wells Masters,Hard,R128,46,93,Roberto Bautista Agut [ESP] d. Marozsan,6-4 6-7(2) 6-4,0.76,6.4%,2.8%,62.4%,67.6%,53.7%,1/4,2:20
23-Feb-2026,Dubai,Hard,R32,50,31,Arthur Rinderknech [FRA] d. Marozsan,3-6 6-3 6-4,0.83,7.8%,2.2%,57.8%,73.1%,50.0%,5/7,1:53
16-Feb-2026,Doha,Hard,R16,48,14,(5) Andrey Rublev [RUS] d. Marozsan,6-2 6-4,0.49,6.9%,6.9%,55.2%,53.1%,61.5%,2/5,1:07
16-Feb-2026,Doha,Hard,R32,48,36,Marozsan d. Ugo Humbert [FRA],6-3 6-1,2.61,2.6%,2.6%,76.9%,86.7%,66.7%,0/0,0:57
07-Feb-2026,Davis Cup QLS R1: USA vs HUN,Clay,RR,46,68,Ethan Quinn [USA] d. Marozsan,3-6 6-3 7-6(11),,,,,,,,
19-Jan-2026,Australian Open,Hard,R32,47,12,(11) Daniil Medvedev [RUS] d. Marozsan,6-7(5) 4-6 7-5 6-0 6-3,0.79,0.0%,1.1%,71.3%,61.2%,29.6%,17/28,3:43
19-Jan-2026,Australian Open,Hard,R64,47,59,Marozsan d. Kamil Majchrzak [POL],6-3 6-4 7-6(5),1.27,4.4%,1.8%,70.8%,62.5%,54.5%,8/12,2:22
19-Jan-2026,Australian Open,Hard,R128,47,28,Marozsan d. (24) Arthur Rinderknech [FRA],6-3 6-4 6-7(2) 6-4,1.44,7.9%,1.8%,71.1%,79.0%,66.7%,0/0,2:57
12-Jan-2026,Auckland,Hard,SF,52,18,(3) Jakub Mensik [CZE] d. Marozsan,7-6(9) 4-6 6-1,0.93,3.1%,2.1%,66.7%,70.3%,46.9%,3/7,2:07
12-Jan-2026,Auckland,Hard,QF,52,89,Marozsan d. (Q) Eliot Spizzirri [USA],6-4 2-6 6-2,0.92,12.3%,2.7%,71.2%,67.3%,38.1%,2/6,1:44
12-Jan-2026,Auckland,Hard,R16,52,13,Marozsan d. (2) Casper Ruud [NOR],6-4 6-4,1.35,6.9%,0.0%,70.7%,82.9%,52.9%,1/1,1:21
12-Jan-2026,Auckland,Hard,R32,52,110,Marozsan d. Gael Monfils [FRA],5-7 6-3 6-4,1.20,6.3%,2.1%,59.4%,71.9%,64.1%,2/4,2:00
05-Jan-2026,Hong Kong,Hard,R32,53,179,(WC) Yibing Wu [CHN] d. Marozsan,6-4 6-2,0.86,4.1%,2.0%,61.2%,70.0%,42.1%,2/5,1:14
27-Oct-2025,Paris Masters,Hard,R64,48,29,(WC) Arthur Rinderknech [FRA] d. Marozsan,7-6(5) 7-6(4),0.99,6.0%,2.4%,56.0%,72.3%,62.2%,2/3,2:06
13-Oct-2025,Almaty,Hard,QF,52,14,(2) Daniil Medvedev [RUS] d. Marozsan,7-5 6-2,0.60,3.8%,1.9%,73.6%,64.1%,50.0%,1/4,1:06
13-Oct-2025,Almaty,Hard,R16,52,34,Marozsan d. (5) Brandon Nakashima [USA],7-6(5) 6-1,1.48,8.5%,0.0%,72.9%,74.4%,75.0%,0/0,1:19
13-Oct-2025,Almaty,Hard,R32,52,83,Marozsan d. Luca Nardi [ITA],7-6(3) 6-3,1.43,13.3%,1.7%,78.3%,74.5%,61.5%,1/2,1:20
